project_name,github_link,readme_documentation_score,commit_activity_score,dfx_json_score,total_score,readme_documentation_comments,commit_activity_comments,dfx_json_comments
552020/futura_prealpha,https://github.com/552020/futura_prealpha/,4,1,0,5,"The README file provides a good overview of the project's technology stack, documentation, and getting started instructions. The setup instructions for local development are clear and concise, and the project description is brief but sufficient. The inclusion of links to Next.js documentation and the Vercel Platform is helpful for developers who are new to the project.","1 - 1 or 2 commits. Weekly development summary: Week of 2025-08-08: This week, significant updates and improvements were made to the project's dependencies, including upgrading packages to fix vulnerabilities and updating versions of @radix-ui/react-* modules. Additionally, the package.json file was modified to reflect these changes.",No dfx.json file found - may not be using standard ICP/Dfinity development tools
zxfae/Qubex-Protocol,https://github.com/zxfae/Qubex-Protocol,0,0,0,0,No documentation assessment provided.,No commits found during hackathon period.. No weekly development activity to summarize.,No dfx.json file found - may not be using standard ICP/Dfinity development tools
orgs/coown-box,https://github.com/orgs/coown-box/,0,0,0,0,No documentation assessment provided.,No commits found during hackathon period.. No weekly development activity to summarize.,No dfx.json file found - may not be using standard ICP/Dfinity development tools
aliscie2/oDoc,https://github.com/aliscie2/oDoc,4,2,1,7,"The README file provides a good overview of the oDoc project, including its purpose, features, and technical stack. It also includes setup instructions for local development, which is a significant plus. However, the documentation could be more detailed and organized. The file jumps between different sections without a clear structure, making it difficult to follow at times.","2 - Commits every other week. Weekly development summary: Week of 2025-08-01: This week, the development team added new features such as Progressive Web App installation, PWA wallet integration, ICRC-103 allowances, index principal support, TransferGuard, SEO optimizations, image assets, delete contract functionality, and a payment release confirmation dialog. Existing features, including the onboarding flow, AgreementView, and ContractTable, were improved with refactored code, enhanced functionality, and improved UI. The changes aim to enhance the user experience, improve reliability and scalability, and add more functionality to the application, resulting in a more streamlined, user-friendly, and efficient overall system.; Week of 2025-08-08: This week, significant improvements were made to the chat component, job matching algorithm, and user interface. New features added include a progressive tutorial for promise creation, compressed job data for AI processing, Markdown support for cover letters, and enhanced job matching prompts with detailed scoring criteria. Overall, these changes enhance the job matching experience, provide a more accurate and user-friendly platform for job seekers, and improve the overall readability and type safety of the application.; Week of 2025-08-15: This week, the development team made significant progress, adding new features such as client-side thumbnail generation, social media thumbnail generation, typing animations, auto-scroll, and affiliate redirect route, while improving existing features like the chat bot, job page, job matching, and query processing. The team also optimized frontend performance, updated asset paths, and standardized code formatting, aiming to enhance the application's overall performance, reliability, and user experience. The changes aim to provide a more efficient, maintainable, and user-friendly application with improved functionality and performance.",dfx.json file found - indicates ICP/Dfinity project structure
PeridotFinance/peridot-ccip,https://github.com/PeridotFinance/peridot-ccip/tree/main/icp-chain-fusion,4,0,1,5,"The README file provides a good overview of the project, including its purpose, features, and architecture. The documentation is well-structured and easy to follow, with clear headings and concise descriptions. The setup instructions for local development are also provided, which is a plus.",No commits found during hackathon period.. No weekly development activity to summarize.,dfx.json file found - indicates ICP/Dfinity project structure
https://github.com/xfusion-dev,https://github.com/xfusion-dev,0,0,0,0,Error during evaluation: list index out of range,Error during evaluation: list index out of range,Error during evaluation: list index out of range
JesseAdjetey/wealthflow_dep,https://github.com/JesseAdjetey/wealthflow_dep,4,0,0,4,"The README file provides a good foundation for documentation, covering the basic setup instructions for local development, a brief description of the project, and some additional resources for learning more about Next.js. The file includes clear instructions for running the development server and provides links to relevant documentation and tutorials.",No commits found during hackathon period.. No weekly development activity to summarize.,No dfx.json file found - may not be using standard ICP/Dfinity development tools
balkeumlabs/icp-fl-poc,https://github.com/balkeumlabs/icp-fl-poc,4,0,1,5,"The documentation is good, but could be more detailed. The README file does a great job of explaining the project's purpose, architecture, and workflow. The sections are well-organized, and the language is clear and concise. However, I would like to see more specific setup instructions for local development, such as how to install dependencies and run the canister. Additionally, the integration guide and contribution guidelines are not present, which are important for developers who want to use the project or contribute to it. Overall, the documentation is well-structured, but it could benefit from more details and additional guides.",No commits found during hackathon period.. No weekly development activity to summarize.,dfx.json file found - indicates ICP/Dfinity project structure
balkeumlabs/icp-fl-poc,https://github.com/balkeumlabs/icp-fl-poc,4,0,1,5,"The README file provides a good overview of the project's concept, architecture, and workflow. It covers the core concepts of Federated Learning and end-to-end encryption with vetKeys, which is excellent.",No commits found during hackathon period.. No weekly development activity to summarize.,dfx.json file found - indicates ICP/Dfinity project structure
https://github.com/Chaindryve,https://github.com/Chaindryve,0,0,0,0,Error during evaluation: list index out of range,Error during evaluation: list index out of range,Error during evaluation: list index out of range
https://github.com/test,https://github.com/test,0,0,0,0,Error during evaluation: list index out of range,Error during evaluation: list index out of range,Error during evaluation: list index out of range
nitinc264/WCHL-National-Round,https://github.com/nitinc264/WCHL-National-Round,3,0,0,3,"The README file provides a good overview of the project's problem statement, challenges, and solution. It also includes a brief pitch and a high-level architecture overview. However, it lacks specific setup instructions for local development, integration instructions, and contribution guidelines.",No commits found during hackathon period.. No weekly development activity to summarize.,No dfx.json file found - may not be using standard ICP/Dfinity development tools
RafaelCostaSolutions/icp-onboarding-hub-br,https://github.com/RafaelCostaSolutions/icp-onboarding-hub-br,4,1,1,6,"The documentation is good and provides a clear overview of the project, including its objectives, problem statement, and roadmap. The setup instructions for local development are also well-written and easy to follow. However, there are a few areas where the documentation could be improved. For example, the documentation could benefit from a more detailed project description, including the technical details of how the project works. Additionally, there is no integration guide provided, which may make it difficult for users to integrate the project with other systems. The contribution guidelines are also not clearly outlined, which may make it difficult for new contributors to get started. Overall, the documentation is clear and easy to follow, but could benefit from additional details and guidance.","1 - 1 or 2 commits. Weekly development summary: Week of 2025-08-15: This week, two batches of updates were made to the project. The first batch focused on maintenance and refinement, with minor updates to the README file and index.html page. Additionally, a new feature was added, enabling users to upload files, providing a new functionality in the system.",dfx.json file found - indicates ICP/Dfinity project structure
https://github.com/easydapp,https://github.com/easydapp,0,0,0,0,Error during evaluation: list index out of range,Error during evaluation: list index out of range,Error during evaluation: list index out of range
org/repo,https://github.com/org/repo,0,0,0,0,No documentation assessment provided.,No commits found during hackathon period.. No weekly development activity to summarize.,No dfx.json file found - may not be using standard ICP/Dfinity development tools
,,0,0,0,0,Error during evaluation: 'float' object has no attribute 'endswith',Error during evaluation: 'float' object has no attribute 'endswith',Error during evaluation: 'float' object has no attribute 'endswith'
k0t11k/FINAL-REV_ERAICP,https://github.com/k0t11k/FINAL-REV_ERAICP,4,0,1,5,"The README file provides a good overview of the project, its features, and its technology stack. It's well-structured, and the use of emojis adds a touch of personality. However, it falls short of being excellent due to the lack of setup instructions for local development, contribution guidelines, and integration instructions.",No commits found during hackathon period.. No weekly development activity to summarize.,dfx.json file found - indicates ICP/Dfinity project structure
Wow11One/happy-wheels,https://github.com/Wow11One/happy-wheels,4,0,1,5,"The README file provides a good overview of the project, including its purpose, technical details, and architecture. It also includes setup instructions for local development, which is excellent. The file is well-structured, and the sections are clearly labeled. However, I would like to see more detailed instructions for deploying the project, especially for those who are new to the technology stack. Additionally, there is no dedicated section for contribution guidelines, which is an important aspect of open-source projects. Overall, the documentation is good, but it could be more comprehensive and detailed to make it easier for new contributors to get started.",No commits found during hackathon period.. No weekly development activity to summarize.,dfx.json file found - indicates ICP/Dfinity project structure
sashunchik/Empart,https://github.com/sashunchik/Empart,4,1,1,6,"The README file provides a good overview of the project, including its purpose, features, user journey, and technical stack. It also includes a brief example of an Empart and the licensing information. However, it lacks specific setup instructions for local development, which would be useful for developers who want to work on the project. Additionally, there is no integration guide or contribution guidelines provided, which might make it challenging for new contributors to get started. The structure and clarity of the documentation are good, but some additional details would make it more comprehensive.","1 - 1 or 2 commits. Weekly development summary: Week of 2025-08-01: This week, a new React Native mobile app was initiated, with the addition of numerous files and directories, including configuration files, components, and assets. The app's layout, navigation, and UI components were established, and various hooks were implemented to manage color schemes and themes. The overall impact is the creation of a new mobile app from scratch, with a solid foundation for further development.",dfx.json file found - indicates ICP/Dfinity project structure
Unknowners/notonlybitcointips,https://github.com/Unknowners/notonlybitcointips,4,1,1,6,"The README file provides a good overview of the project, including its features, tech stack, and a quick start guide for local development. The setup instructions are detailed and include specific commands for cloning the repository, installing dependencies, and deploying canisters. The README also includes a section on environment setup, which is helpful for users who need to customize their environment.","1 - 1 or 2 commits. Weekly development summary: Week of 2025-08-08: This week, new features were added to support multicurrency functionality, real ICP transfers, donation forms, and improved wallet management. Existing features were modified to improve frontend functionality, testing capabilities, and stability, including fixes for ICRC-1 DID usage, UX updates, and robust version management. Overall, the changes have enhanced the application's functionality, usability, and testing capabilities, laying the groundwork for a multicurrency phase A implementation and improving the stability and accuracy of account ID generation and validation.",dfx.json file found - indicates ICP/Dfinity project structure
orgs/aimpact-dev,https://github.com/orgs/aimpact-dev/repositories,0,0,0,0,No documentation assessment provided.,No commits found during hackathon period.. No weekly development activity to summarize.,No dfx.json file found - may not be using standard ICP/Dfinity development tools
TriplePanicLabs/grindurus-frontend-icp,https://github.com/TriplePanicLabs/grindurus-frontend-icp/tree/main,4,0,1,5,"The README file provides a good overview of the GrindURUS Frontend ICP project, including its components, structure, and features. It also includes setup instructions for local development, deployment to the Internet Computer mainnet, and some technical details about the project.",No commits found during hackathon period.. No weekly development activity to summarize.,dfx.json file found - indicates ICP/Dfinity project structure
Kyrylog/proof-of-recycling,https://github.com/Kyrylog/proof-of-recycling,4,0,1,5,"The documentation provided is good, but could be more detailed in some areas. The README file provides a general project description, setup instructions for local development, and some information on how the project works. However, the documentation lacks a clear integration guide and contribution guidelines. The setup instructions are sufficient, but could be more explicit in terms of the commands required to deploy and run the project locally. The overall clarity and structure of the documentation are good, with clear headings and concise descriptions. However, there are some minor issues with grammar and formatting, such as inconsistent indentation and lack of bullet points in some lists. Overall, the documentation is good, but could be improved with more detail and clarity in certain areas.",No commits found during hackathon period.. No weekly development activity to summarize.,dfx.json file found - indicates ICP/Dfinity project structure
alfa-codes/alfa-apy-icp-canisters,https://github.com/alfa-codes/alfa-apy-icp-canisters,3,2,1,6,"The README file provides a good overview of the project, including its purpose, key features, and technology stack. It also includes links to live application, documentation, and introduction video. However, it lacks setup instructions for local development, which would be essential for contributors or developers who want to work on the project. The documentation also does not provide integration instructions, which would be helpful for users who want to integrate ALFA APY with their own applications. Additionally, contribution guidelines are missing, which would be important for contributors who want to contribute to the project. Overall, the documentation is basic and provides a good starting point, but it could be more detailed and comprehensive.","2 - Commits every other week. Weekly development summary: Week of 2025-08-01: This week, a new feature ""Strategy History Canister"" was built, which includes a new canister, service, and repository for storing and retrieving strategy history data. The existing ""Pool Stats"" canister was modified to use the new service, and some files were added or modified to support the new feature. The overall impact is the addition of a new feature that allows for the tracking and retrieval of strategy history data.; Week of 2025-08-08: This week, a new feature was added to initialize strategy state at strategy_history. Additionally, existing fee calculation logic for deposits and withdrawals was improved to fix errors. Overall, these changes aim to enhance the reliability and accuracy of the system's financial operations.; Week of 2025-08-15: This week, the development team added new features, including `strategy_id` to `EventRecord`, Smart Rebalance (AAP-35), and strategy APY calculation for strategy_stats snapshots. Additionally, they improved existing features by fixing GitHub Pages paths and workflow, updating the project's README, and enhancing image rendering, documentation, and strategy functionality. Overall, these changes aim to enhance the project's functionality, documentation, and user experience.",dfx.json file found - indicates ICP/Dfinity project structure
Legatia/DeFlow,https://github.com/Legatia/DeFlow,4,3,1,8,"The README file provides a good overview of the DeFlow project, including its features, architecture, and components. The documentation is well-structured and easy to follow. However, it lacks some important details, such as setup instructions for local development and contribution guidelines. The ""Quick Start"" section provides a basic setup process, but it would be beneficial to include more detailed instructions. Additionally, the documentation could benefit from more details about the integration process with the Internet Computer Protocol (ICP) and other DeFi protocols. Overall, the documentation is good, but it could be improved with more comprehensive setup instructions and contribution guidelines.","3 - Commits every week. Weekly development summary: Week of 2025-08-01: This week, significant progress was made towards expanding DeFlow's capabilities with the addition of new features, including risk management, portfolio management, yield, and arbitrage, as well as integration with Solana, Ethereum, BTC, and ETH networks. The DeFlow feature, with its zero-downtime infrastructure and backend foundation, is also taking shape, with its basic function ready for testing. These changes have laid the groundwork for improved DeFlow functionality and are ready for testing on the testnet.; Week of 2025-08-08: This week, the Deflow team made significant progress by integrating KongSwap Dex, adding an AI content generator node, and customizing existing features with a drag-and-drop interface for strategy creation, wallet connection, and multi-chain address input for debugging. These updates aim to enhance the usability and functionality of the Deflow platform. Overall, the changes add a new feature, improve existing ones, and refine the business and design models.; Week of 2025-08-15: This week, the Deflow project made significant progress, adding new features such as email and telegram integration for improved communication, and enhancing existing features like the Deflow Pool with new payment methods and UI updates. Additionally, several vulnerabilities were fixed across the frontend, backend, and pool chain fusion, ensuring improved security and demo readiness. Overall, the changes aim to enhance the stability, usability, and functionality of the Deflow platform, positioning it for mainnet testing and future growth.; Week of 2025-08-22: This week, new features added include a price trigger and scheduler node and cycle monitor node. The Deflow admin fe was also configured properly. The week's changes aim to improve the stability and functionality of the Deflow system.",dfx.json file found - indicates ICP/Dfinity project structure
Wiktor102/icp-hackathon,https://github.com/Wiktor102/icp-hackathon,3,2,1,6,"The documentation is basic and provides a good overview of the project's features, design, and authors. However, it lacks some important elements that are typically found in a comprehensive README file. There are no setup instructions for local development, and the documentation does not provide a clear general project description. Additionally, there is no integration guide or contribution guidelines.","2 - Commits every other week. Weekly development summary: Week of 2025-08-08: This week, the translation of all user-facing Polish text to English across the application was completed. The translation affected multiple files, including README.md, src/icp-hackathon-frontend/src/Header/Header.jsx, src/icp-hackathon-frontend/src/Home/CategoryNav/CategoryNav.jsx, and more. Additionally, minor updates and fixes were made to various files, such as src/icp-hackathon-frontend/src/Home/Grid/Grid.jsx, src/icp-hackathon-frontend/src/common/components/ContactInfo/ContactInfo.jsx, and src/icp-hackathon-frontend/src/pages/ListingDetails/ListingDetails.jsx.; Week of 2025-08-15: This week, a new chat feature was implemented with UI components and core infrastructure, including websockets for ICP. The existing chat window was refactored for better readability, and some minor fixes were made to the chat icon and window height. Overall, the changes aim to enhance the chat functionality and user experience.; Week of 2025-08-22: This week, the development team added new features allowing users to download participant details and infer conversation users from listing data, while improving existing features such as the chat window's JSX and user creation process. Additionally, they fixed a dangerous function, resolved issues with message displaying in bubbles, and made a minor improvement to the conversation feature. Overall, these changes enhance the user experience and functionality of the chat application, improving its stability and usability.",dfx.json file found - indicates ICP/Dfinity project structure
Ghostkeys-App/ghostkeys-app,https://github.com/Ghostkeys-App/ghostkeys-app,4,2,1,7,"The documentation is good, but it could be more detailed and organized. The README file provides a solid introduction to the GhostKeys project, including its core architecture, security model, and high-level call diagrams. The documentation also includes links to related repositories and changelogs.","2 - Commits every other week. Weekly development summary: Week of 2025-08-15: This week, a new design was introduced, featuring a sidebar with templates for logins, notes, payments, and grid views. The TopBar component was modified to display a logo, profile icon, and selected template color. Several new components were added, including WebsiteLogins, VaultSelector, and NewSidebar, which enable the new design.; Week of 2025-08-22: This week, the development team added a new factory and integration flow, implemented slip-0010, and introduced an IDB service to improve overall functionality and performance. Existing features were refined, including encryption and user profile functionality, with improvements such as cleaned-up encryption code, a reworked profile setup, and updated getSeed method. These changes aim to enhance the application's performance, usability, and user experience.",dfx.json file found - indicates ICP/Dfinity project structure
Logytron/mvp,https://github.com/Logytron/mvp,0,0,0,0,No documentation assessment provided.,No commits found during hackathon period.. No weekly development activity to summarize.,No dfx.json file found - may not be using standard ICP/Dfinity development tools
digitull/Socialwave2-2025-08-20-21653077507511,https://github.com/digitull/Socialwave2-2025-08-20-21653077507511/,4,1,1,6,"The README file provides a good overview of the project, including its purpose, key features, and technical details. It covers the problem it solves, its unique differentiators, and the pricing plan. The file also includes links to demo videos, pitch decks, and other resources. However, it lacks setup instructions for local development, which is an important aspect of documentation. Additionally, the file could benefit from a more detailed project description and integration instructions, especially since it appears to be a web-based application. The contribution guidelines are not explicitly mentioned, which may be a concern for potential contributors. Overall, the documentation is good but could be more comprehensive and detailed.","1 - 1 or 2 commits. Weekly development summary: Week of 2025-08-15: This week, a significant amount of new code was added, including a new App.tsx file, multiple API-related files, and several other files for the content storage and socialwave backend. Additionally, the README.md file was modified to include more content, and several other files were added to the project. Overall, the changes indicate a major new feature was added, and the project's structure and documentation were improved.",dfx.json file found - indicates ICP/Dfinity project structure
its-mc/chainloops,https://github.com/its-mc/chainloops,4,0,1,5,"The README file provides a good starting point for new users, especially those familiar with the Internet Computer development community. It includes a brief introduction to the project, a mention of the template files, and some basic instructions on how to get started. The provided links to online documentation are also helpful.",No commits found during hackathon period.. No weekly development activity to summarize.,dfx.json file found - indicates ICP/Dfinity project structure
Chymezy/deCentra,https://github.com/Chymezy/deCentra.git,4,2,1,7,"The README file provides a good overview of the deCentra project, including its mission statement, technical architecture, and features. The file also includes information on the project's structure, deployment, and development workflow. However, it is missing some important elements, such as setup instructions for local development and contribution guidelines.","2 - Commits every other week. Weekly development summary: Week of 2025-08-08: This week, the development team made significant progress in building and improving the social network. New features added include a fully functional and production-ready platform with frontend-backend integration, a Tier 1 follow/unfollow system with privacy controls, and enhanced security and quality improvements. The team also migrated the backend canister from Motoko to Rust for improved performance, resulting in a fully operational social network with improved functionality and user experience.; Week of 2025-08-15: This week, the development team implemented several key enhancements, including a comprehensive profile creation flow, social features, a unified authentication pattern, dark neumorphic UI, discover page, and not-found page handling. Existing features were modified to utilize Heroicons, enhance accessibility, security, and performance, and improve error handling and recovery systems. Overall, the changes significantly enhance the user experience, improve the security and accessibility of the application, and introduce new features that enable users to interact with each other in a more intuitive and engaging way.",dfx.json file found - indicates ICP/Dfinity project structure
rasengan-dev/rasenganjs,https://github.com/rasengan-dev/rasenganjs,3,1,1,5,"The README file provides a good introduction to Rasengan.js, including its purpose, benefits, and features. It also includes links to the showcase, blog, and documentation, which is helpful for potential users. However, the documentation lacks setup instructions for local development, which is an essential element for users to get started. Additionally, the project description is brief and could be expanded to provide more context and information about the framework. The contribution guidelines are present, but the integration instructions are not provided, which may be important for users who want to integrate Rasengan.js with other projects. Overall, the documentation is basic and could be improved with more detailed information and a clearer structure.","1 - 1 or 2 commits. Weekly development summary: Week of 2025-08-15: This week, the development team focused on enhancing the project's functionality and usability by adding new features such as internationalization support, file-based routing, and Shadcn support to the CLI. Existing features, including dependencies and documentation, were also improved and updated. Overall, the impact of these changes is significant, with a focus on refining the project's capabilities and making it more accessible to users globally.",dfx.json file found - indicates ICP/Dfinity project structure
CheckVero/check-vero-mvp,https://github.com/CheckVero/check-vero-mvp,3,2,1,6,"The README file provides a good overview of the project, its features, and the team's progress. However, it lacks essential documentation elements, such as setup instructions for local development, integration instructions, and contribution guidelines. The file assumes that readers are already familiar with the project and its context, which may not be the case.","2 - Commits every other week. Weekly development summary: Week of 2025-08-01: This week, significant improvements were made to the Vero Persistent Backend API, including the addition of a deployment script and a detailed README file with instructions and features. The README file now includes information on API endpoints, sample phone numbers, and features such as 24/7 uptime, user registration, and fraud reporting. Additionally, a new file was added, URGENT_BACKEND_SOLUTIONS.md, which contains over 100 lines of content.; Week of 2025-08-22: This week, a new feature was added with the introduction of a `dfx.json` file, which includes 29 new lines of code. Additionally, the `check-vero-icp` directory was updated with a new version of `dfx.json`. Overall, the changes indicate the addition of a new functionality with some configuration updates.",dfx.json file found - indicates ICP/Dfinity project structure
InfinityID-Labs/Gami-App,https://github.com/InfinityID-Labs/Gami-App,4,0,1,5,"The README file provides a good overview of the Gami project, including its features, technology stack, and architecture. The documentation is well-structured and easy to follow, with clear headings and concise descriptions. The ""Getting Started"" section provides a comprehensive guide for local development, including installation instructions, setup, and running the app.",0 - no commits. No weekly development activity to summarize.,dfx.json file found - indicates ICP/Dfinity project structure
ICPWorkOfficial/backend-canisters,https://github.com/ICPWorkOfficial/backend-canisters,0,0,0,0,No documentation assessment provided.,No commits found during hackathon period.. No weekly development activity to summarize.,No dfx.json file found - may not be using standard ICP/Dfinity development tools
Bonded2/Bonded-App,https://github.com/Bonded2/Bonded-App,4,2,1,7,"The README file provides a good overview of the project, its features, and its architecture. It includes a clear description of the technology stack, which is useful for developers. The setup instructions for local development are present, and the file provides a clear step-by-step guide for installing dependencies and deploying the application.","2 - Commits every other week. Weekly development summary: Week of 2025-08-01: This week, new features were added with the creation of the ""Kill_Switch_Spec"" and ""arweave-integration-spec.md"" documents, providing specifications for the Kill Switch and Arweave integration respectively. Additionally, the deploy workflow was updated to exclude the docs directory from the build trigger. Overall, the changes focused on documentation and workflow improvements.; Week of 2025-08-08: This week, significant improvements were made to the application's user experience by adding a navigation feature, initially implemented in the ProfileSetup.jsx file and style.css file, and later extended to the Register.jsx component. The navigation feature enhances the overall user experience by providing a new way for users to interact with the application and making it easier to navigate during the registration process. Overall, the addition of navigation significantly improves the application's usability and enhances the user experience.; Week of 2025-08-15: This development week, the team added three new features: Bonded-OpenChat Integration, the ability to add files via upload, and integration with Gemma, enabling new functionality. While no existing features were modified or improved, these changes expand the platform's capabilities and enhance the user experience. Overall, the introduction of these new features introduces a new capability to the system.",dfx.json file found - indicates ICP/Dfinity project structure
HeetVekariya/A2ARegistry,https://github.com/HeetVekariya/A2ARegistry,0,0,0,0,No documentation assessment provided.,No commits found during hackathon period.. No weekly development activity to summarize.,No dfx.json file found - may not be using standard ICP/Dfinity development tools
Asdiqaat/vaultstamp-v2,https://github.com/Asdiqaat/vaultstamp-v2,4,2,1,7,"The README file provides a good overview of the VaultStamp project, its problem statement, solution, and features. It also includes a brief description of the hackathon-ready flow and iteration/development progress. However, it lacks setup instructions for local development, which is a crucial aspect for contributors and potential testers. Additionally, the documentation could benefit from more clarity and structure, especially in the ""Hackathon-Ready VaultStamp Flow"" section, which appears to be a technical implementation detail.","2 - Commits every other week. Weekly development summary: Week of 2025-08-15: This week, the development team added new features such as a chatbot, notifications, verification page, and ""verify"" functionality. They also improved existing functionality by adding phashes, error handling, and transferring UI-based content from the previous version, enhancing the overall user experience and improving the application's reliability and usability. These changes further improve the application's capabilities and user experience.; Week of 2025-08-22: This week, significant improvements were made to the VaultStamp frontend and backend. New React components were added, and existing files were modified to include detailed comments and updated code. The overall impact is a more robust and maintainable codebase with enhanced user interface features, including a navigation bar with animated notification bell, landing page with typewriter effect, and file upload and listing views.",dfx.json file found - indicates ICP/Dfinity project structure
dlvy/CanisterCI,https://github.com/dlvy/CanisterCI,0,0,0,0,No documentation assessment provided.,No commits found during hackathon period.. No weekly development activity to summarize.,No dfx.json file found - may not be using standard ICP/Dfinity development tools
https://github.com/OneWpOrg,https://github.com/OneWpOrg,0,0,0,0,Error during evaluation: list index out of range,Error during evaluation: list index out of range,Error during evaluation: list index out of range
ZeyaRabani/BIT10,https://github.com/ZeyaRabani/BIT10,3,2,1,6,"The documentation is basic and provides some information about the project. However, it lacks setup instructions for local development, general project description, and contribution guidelines. The README file provides a general overview of the project, its features, and problem it solves. It also includes some links to demo videos and presentation materials. Additionally, it provides some information about the code structure, including branches and main branch folder structure. However, it does not provide sufficient information to allow a developer to set up and run the project locally.","2 - Commits every other week. Weekly development summary: Week of 2025-08-01: This week, the development team improved the pricing logic for two specific features (BIT10.TOP and BIT10.MEME) and enhanced the user interface of the swap page. No new features were added, but the existing functionality was refined and optimized. The changes aim to provide a better user experience and improve the overall performance of the application.; Week of 2025-08-08: This week, the development team worked on improving the BIT10 Investment Calculator and adding a new comparison section to the home page. They added new features such as date picker and calendar components, and modified existing code to support the new functionality. Additionally, they added new files to handle API requests for the BIT10 comparison data and implemented routing for the new route.; Week of 2025-08-15: This week, a new feature was added with the introduction of Testnet DEX canister code in the README.md file. No existing features were modified or improved. This update provides a foundation for testing and development of the Testnet DEX.",dfx.json file found - indicates ICP/Dfinity project structure
WaveX-AI/WaveXAI,https://github.com/WaveX-AI/WaveXAI,0,0,0,0,No documentation assessment provided.,No commits found during hackathon period.. No weekly development activity to summarize.,No dfx.json file found - may not be using standard ICP/Dfinity development tools
PostedApp/wchl,https://github.com/PostedApp/wchl,3,0,1,4,"The README file provides a good overview of the project, including a high-level description, architecture diagrams, and a summary of the project's goals and features. However, it lacks some important elements, such as setup instructions for local development, contribution guidelines, and a detailed project description.",0 - no commits. No weekly development activity to summarize.,dfx.json file found - indicates ICP/Dfinity project structure
danielabrahamx/Paramify,https://github.com/danielabrahamx/Paramify/tree/ICP1,4,0,1,5,"The README file provides a good overview of the Paramify project, including its purpose, features, and architecture. It also includes setup instructions for local development, which is a plus. The instructions are clear and easy to follow, with specific commands and steps for deploying the contracts and setting up the backend and frontend.",No commits found during hackathon period.. No weekly development activity to summarize.,dfx.json file found - indicates ICP/Dfinity project structure
dickhery/ICP_Ad_Network,https://github.com/dickhery/ICP_Ad_Network,3,2,1,6,"The README file is well-structured and provides a good overview of the project, its features, and its technical achievements. However, it lacks some important elements, such as setup instructions for local development and integration instructions. The file does not provide a clear guide for developers to integrate the Ad Network with their projects. Additionally, there is no mention of contribution guidelines, which is crucial for open-source projects.","2 - Commits every other week. Weekly development summary: Week of 2025-08-01: This week, several features were added or improved, including confirmation popups before initiating critical functions, error popup logic, and image upload size limits. Additionally, the admin layout was created to allow approved PIDs to change beta passwords. Overall, these changes enhance the application's usability and security.; Week of 2025-08-08: This week, the Solana Phantom wallet authentication integration was started, but it's currently non-functional and contains many errors. The `AdNetworkOnICP` directory was created, and several files were added or modified to support Solana wallet integration, including the `sol_poc_canister.js` file. The `ICP-Ad-Network-Canister/dfx.json` file was also updated to include a new ""sol_wallet"" canister.; Week of 2025-08-15: This week, the development team added the Solana Transfers feature to the dashboard, enabling a new functionality, and implemented Solana payments for ad creation. Existing features, such as Phantom Cash out payments and Solana Payments, were also modified to align with confirmation messages for consistency. These changes enhance the platform's capabilities, provide users with new features, and improve the overall user experience through intuitive interactions and better feedback.",dfx.json file found - indicates ICP/Dfinity project structure
DBALAMURUGAN555/NEAR,https://github.com/DBALAMURUGAN555/NEAR,4,2,1,7,"The README file provides a good overview of the project, its architecture, and its features. It also includes setup instructions for local development, which is a major plus. The instructions are clear and well-structured, covering the installation of required tools and the deployment of the platform. The file also provides a brief description of the project's target use cases and its core innovations.","2 - Commits every other week. Weekly development summary: Week of 2025-08-08: This week, a pivot was made, and the README.md file was modified to add new information and links. A new file, Readdme.md, was also added. The changes focus on updating the project's documentation and providing additional resources, indicating a shift in the project's direction.; Week of 2025-08-15: This week, the development team established the foundation for a production-grade Bitcoin lending platform, adding new features such as enterprise-grade Web3 DApp architecture, multi-canister system, and production-ready frontend with React and TypeScript. The team also improved existing features, including KYC/AML compliance integration, role-based access control, and scalable infrastructure. These changes have the overall impact of creating a secure, transparent, and auditable Bitcoin yield infrastructure suitable for government organizations, custody providers, and financial institutions.",dfx.json file found - indicates ICP/Dfinity project structure
https://github.com/ICPBlinks,https://github.com/ICPBlinks,0,0,0,0,Error during evaluation: list index out of range,Error during evaluation: list index out of range,Error during evaluation: list index out of range
