id,user_id,company,company_id,title,employment_type,location,location_type,start_date,end_date,is_current,description,achievements,skills,industry,team_size,reports_to,reason_for_leaving,attachments,verified,verification_method,verification_date,display_order,created_at,updated_at
aa74815f-8400-5a98-b30c-ee426d0366e5,93e3aa4a-1662-5e24-bfd6-aa5da901d482,Ministry of Kamonyi,,Information and Communication Technologies (ICTs) Assistant,full-time,Kamonyi,onsite,2025-09-01,2026-06-14,False,"Worked as Information and Communication Technologies (ICTs) Assistant, contributing to Information and Communication Technologies (ICTs) operations.",,"['Python', 'JavaScript', 'SQL', 'Network Administration', 'System Administration', 'Cybersecurity']",Information and Communication Technologies (ICTs),,,,[],False,,,0,2026-05-15 19:18:47.443988+00:00,2026-05-15 19:18:47.443988+00:00
aae9c971-f078-575e-9e90-36aa922c3e61,588ca03d-fe1f-5d9b-b2ca-1ecac9a9add6,District of Iburengerazuba,,Education Assistant,full-time,Karongi,onsite,2023-12-30,2026-05-24,False,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2025-01-23 19:18:47.443988+00:00,2025-01-23 19:18:47.443988+00:00
29546d04-b597-503f-8c27-65ebdecd0f26,59ddb131-2541-5b46-b8d9-6371d861d383,Rwanda Iburasirazuba,,Education Assistant,full-time,Nyagatare,onsite,2025-06-03,2026-05-07,False,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2025-12-16 19:18:47.443988+00:00,2025-12-16 19:18:47.443988+00:00
9b3d99f3-8eac-5369-b9f4-f183713c2c5b,cf0b88c4-405f-581e-8b16-a2f8bf2ea960,Ministry of Gasabo,,Business Assistant,full-time,Gasabo,hybrid,2025-12-02,,True,"Worked as Business Assistant, contributing to Business, Administration and Law operations.",,"['Project Management', 'Financial Analysis', 'Contract Law', 'Public Administration', 'Policy Analysis', 'Procurement']","Business, Administration and Law",,,,[],False,,,0,2026-04-20 19:18:47.443988+00:00,2026-04-20 19:18:47.443988+00:00
88c61b7c-2558-5657-8b9e-3e73e7255313,4eeb3c5b-c397-52f5-beea-054808b3f473,Rwanda Iburasirazuba,,Education Assistant,full-time,Rwamagana,hybrid,2024-10-05,,True,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2026-03-08 19:18:47.443988+00:00,2026-03-08 19:18:47.443988+00:00
0b49de8d-2763-5aa8-b915-d2f0b67fc288,cd2d564a-f7aa-5365-908c-17b5ec37bcbb,Ministry of Gatsibo,,Education Assistant,full-time,Gatsibo,onsite,2025-09-25,2026-06-10,False,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2024-12-04 19:18:47.443988+00:00,2024-12-04 19:18:47.443988+00:00
abef3c3d-ba3c-5db1-9474-efd7b37df9c4,b6ee36a7-d236-5ee2-98fd-855e49d9f2b4,District of Iburasirazuba,,Education Assistant,full-time,Gatsibo,onsite,2024-06-18,2026-06-15,False,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2024-08-30 19:18:47.443988+00:00,2024-08-30 19:18:47.443988+00:00
a2a084b7-80a8-5115-9d44-9d22050f1ecc,0e099dfa-545b-5c65-b15c-11bd62fc1720,Ministry of Rulindo,,Education Assistant,full-time,Rulindo,onsite,2024-02-15,2026-05-20,False,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2026-01-24 19:18:47.443988+00:00,2026-01-24 19:18:47.443988+00:00
a62d043b-9aa0-57d3-a0a8-beb1293ba7a5,e4b5047d-031d-5151-ae4b-a67ec9cb1348,Rwanda Ngoma,,Social Sciences Assistant,full-time,Ngoma,onsite,2025-12-04,2026-06-26,False,"Worked as Social Sciences Assistant, contributing to Social Sciences, Journalism and Information operations.",,"['Report Writing', 'Media Relations', 'Community Engagement', 'Data Collection', 'Policy Research', 'Public Relations']","Social Sciences, Journalism and Information",,,,[],False,,,0,2024-08-12 19:18:47.443988+00:00,2024-08-12 19:18:47.443988+00:00
b0f51be7-8cf2-5ba9-ae4b-a65b48ca1cb2,6c516e0c-d326-564d-971e-6d5c5f83876d,Ministry of Amajyepfo,,Education Assistant,full-time,Nyamagabe,onsite,2024-02-21,,True,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2026-05-07 19:18:47.443988+00:00,2026-05-07 19:18:47.443988+00:00
9387d930-e4bb-5816-8d83-760d15fd9b11,475e91df-c70b-53c6-b373-5547d3b654ae,Ministry of Iburasirazuba,,Services Assistant,full-time,Ngoma,onsite,2024-08-14,,True,"Worked as Services Assistant, contributing to Services, Tourism and Hospitality operations.",,"['Customer Service', 'Hospitality Management', 'Event Planning', 'Tour Guiding', 'Front Office Operations', 'Food & Beverage Service']","Services, Tourism and Hospitality",,,,[],False,,,0,2024-09-12 19:18:47.443988+00:00,2024-09-12 19:18:47.443988+00:00
e8de30e8-adf7-5713-8325-17d71560d03f,f3f9a25f-f0fb-56d2-87ba-a0a92ad6c73d,Ministry of Iburasirazuba,,Services Assistant,full-time,Nyagatare,hybrid,2024-02-26,2026-06-18,False,"Worked as Services Assistant, contributing to Services, Tourism and Hospitality operations.",,"['Customer Service', 'Hospitality Management', 'Event Planning', 'Tour Guiding', 'Front Office Operations', 'Food & Beverage Service']","Services, Tourism and Hospitality",,,,[],False,,,0,2024-09-30 19:18:47.443988+00:00,2024-09-30 19:18:47.443988+00:00
5629ac61-c1eb-5cf0-80da-0b677b045ab3,b55bb553-1e2a-54c0-9183-21b4534e2433,Ministry of Iburasirazuba,,Health and Welfare (Health and Medical Sciences) Assistant,full-time,Ngoma,onsite,2024-05-19,,True,"Worked as Health and Welfare (Health and Medical Sciences) Assistant, contributing to Health and Welfare (Health and Medical Sciences) operations.",,"['Patient Care', 'Clinical Assessment', 'Public Health', 'Medical Records Management', 'Nursing Procedures', 'First Aid']",Health and Welfare (Health and Medical Sciences),,,,[],False,,,0,2025-10-11 19:18:47.443988+00:00,2025-10-11 19:18:47.443988+00:00
dc516d39-2820-5ecb-abcf-ede254ccd37a,e3495ce5-f654-583f-83e1-37b5a4024aae,Ministry of Iburengerazuba,,Education Assistant,full-time,Rutsiro,onsite,2025-10-06,,True,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2025-09-19 19:18:47.443988+00:00,2025-09-19 19:18:47.443988+00:00
d6b2c97b-5ab9-50d9-afcb-d58acec83ee2,eeb061ee-768f-5551-8ff8-2c437a6a976f,Ministry of Kirehe,,Education Assistant,full-time,Kirehe,onsite,2024-12-07,,True,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2025-07-26 19:18:47.443988+00:00,2025-07-26 19:18:47.443988+00:00
9a7102a6-0679-5fad-9a63-f99849bb6b60,59d4087b-7dc9-5971-be71-4cb9d385cb2a,Ministry of Amajyepfo,,Engineering Assistant,full-time,Nyamagabe,onsite,2024-02-09,,True,"Worked as Engineering Assistant, contributing to Engineering, Manufacturing and Construction operations.",,"['AutoCAD', 'Structural Design', 'Project Supervision', 'Civil Engineering', 'Electrical Systems', 'Quality Assurance']","Engineering, Manufacturing and Construction",,,,[],False,,,0,2025-05-31 19:18:47.443988+00:00,2025-05-31 19:18:47.443988+00:00
65b07965-5217-5b14-877a-1030f81a4bbd,debcb10b-f33b-5aa9-ab21-5a1de7f26928,District of Nyaruguru,,Business Officer,full-time,Nyaruguru,onsite,2024-02-20,2026-05-22,False,"Worked as Business Officer, contributing to Business, Administration and Law operations.",,"['Project Management', 'Financial Analysis', 'Contract Law', 'Public Administration', 'Policy Analysis', 'Procurement']","Business, Administration and Law",,,,[],False,,,0,2025-10-03 19:18:47.443988+00:00,2025-10-03 19:18:47.443988+00:00
90f47666-a507-576c-82b1-9f584d9ec012,debcb10b-f33b-5aa9-ab21-5a1de7f26928,Rwanda Amajyepfo,,Business Assistant,full-time,Nyaruguru,hybrid,2022-05-01,2024-02-02,False,"Worked as Business Assistant, contributing to Business, Administration and Law operations.",,"['Project Management', 'Financial Analysis', 'Contract Law', 'Public Administration', 'Policy Analysis', 'Procurement']","Business, Administration and Law",,,,[],False,,,1,2025-10-03 19:18:47.443988+00:00,2025-10-03 19:18:47.443988+00:00
958e2bd8-b92b-52b1-a356-351e1dda73a5,cad8d403-0224-53a2-a705-504fff387ead,District of Iburengerazuba,,Services Assistant,full-time,Rubavu,onsite,2024-10-18,2026-06-04,False,"Worked as Services Assistant, contributing to Services, Tourism and Hospitality operations.",,"['Customer Service', 'Hospitality Management', 'Event Planning', 'Tour Guiding', 'Front Office Operations', 'Food & Beverage Service']","Services, Tourism and Hospitality",,,,[],False,,,0,2025-12-14 19:18:47.443988+00:00,2025-12-14 19:18:47.443988+00:00
3a2a93e4-9fa8-52bc-a8e6-3c1682533b0d,563081f3-2540-516b-ac85-9fce1f0d0c65,Ministry of Umujyi wa Kigali,,Natural Sciences Assistant,full-time,Nyarugenge,hybrid,2024-10-02,2026-06-21,False,"Worked as Natural Sciences Assistant, contributing to Natural Sciences, Mathematics and Statistics operations.",,"['Statistical Analysis', 'Data Analysis', 'Laboratory Techniques', 'Research Methodology', 'SPSS', 'R Programming']","Natural Sciences, Mathematics and Statistics",,,,[],False,,,0,2025-05-23 19:18:47.443988+00:00,2025-05-23 19:18:47.443988+00:00
f735579d-14d6-5489-ab49-08534a4271d8,d8af1616-75b8-5b3b-95ac-d17ed4184f52,Ministry of Rwamagana,,Services Officer,full-time,Rwamagana,hybrid,2025-07-11,2026-06-22,False,"Worked as Services Officer, contributing to Services, Tourism and Hospitality operations.",,"['Customer Service', 'Hospitality Management', 'Event Planning', 'Tour Guiding', 'Front Office Operations', 'Food & Beverage Service']","Services, Tourism and Hospitality",,,,[],False,,,0,2025-03-20 19:18:47.443988+00:00,2025-03-20 19:18:47.443988+00:00
bcafe9b9-6301-5bf4-93f7-5ca0aa27c792,d8af1616-75b8-5b3b-95ac-d17ed4184f52,Rwanda Iburasirazuba,,Services Officer,full-time,Rwamagana,onsite,2023-01-30,2025-06-16,False,"Worked as Services Officer, contributing to Services, Tourism and Hospitality operations.",,"['Customer Service', 'Hospitality Management', 'Event Planning', 'Tour Guiding', 'Front Office Operations', 'Food & Beverage Service']","Services, Tourism and Hospitality",,,,[],False,,,1,2025-03-20 19:18:47.443988+00:00,2025-03-20 19:18:47.443988+00:00
bfbf1886-b3d2-5d79-bca5-a9f8d9ec0f93,d8af1616-75b8-5b3b-95ac-d17ed4184f52,District of Iburasirazuba,,Services Officer,full-time,Rwamagana,onsite,2021-12-31,2023-01-18,False,"Worked as Services Officer, contributing to Services, Tourism and Hospitality operations.",,"['Customer Service', 'Hospitality Management', 'Event Planning', 'Tour Guiding', 'Front Office Operations', 'Food & Beverage Service']","Services, Tourism and Hospitality",,,,[],False,,,2,2025-03-20 19:18:47.443988+00:00,2025-03-20 19:18:47.443988+00:00
de917ea5-d943-5307-bb44-914e29ecd96b,d8af1616-75b8-5b3b-95ac-d17ed4184f52,District of Rwamagana,,Services Assistant,full-time,Rwamagana,onsite,2020-01-18,2021-12-23,False,"Worked as Services Assistant, contributing to Services, Tourism and Hospitality operations.",,"['Customer Service', 'Hospitality Management', 'Event Planning', 'Tour Guiding', 'Front Office Operations', 'Food & Beverage Service']","Services, Tourism and Hospitality",,,,[],False,,,3,2025-03-20 19:18:47.443988+00:00,2025-03-20 19:18:47.443988+00:00
271bffd8-e39e-5689-8aa2-931378b7f837,b13b71f3-9001-5e06-96cc-1d5d497cf4d1,District of Iburengerazuba,,Education Assistant,full-time,Karongi,hybrid,2025-08-21,,True,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2024-12-21 19:18:47.443988+00:00,2024-12-21 19:18:47.443988+00:00
72759fba-c148-5a13-b8a8-8e72490a3214,b252b0a2-edfd-54e7-8033-15799dba0146,Ministry of Iburasirazuba,,Education Assistant,full-time,Gatsibo,hybrid,2025-08-13,2026-06-02,False,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2024-07-26 19:18:47.443988+00:00,2024-07-26 19:18:47.443988+00:00
cbdf78f2-e76b-57e0-ad3a-3d593e48cc84,40220297-cc69-5d46-9cb4-d11848e14727,Rwanda Nyamagabe,,Education Assistant,full-time,Nyamagabe,onsite,2024-07-13,,True,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2025-03-10 19:18:47.443988+00:00,2025-03-10 19:18:47.443988+00:00
01a3e2e1-6110-59a2-be36-faa78832ffce,4e1e65f9-ecfc-5315-a07c-d244a0d22878,Rwanda Nyarugenge,,Education Assistant,full-time,Nyarugenge,onsite,2024-12-16,2026-07-02,False,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2025-04-02 19:18:47.443988+00:00,2025-04-02 19:18:47.443988+00:00
4f2198eb-5b64-509a-b1df-b9c9e2bf9f4a,3dfa1c8a-1592-526c-865f-d5d0c0cbd91c,District of Ruhango,,Education Assistant,full-time,Ruhango,hybrid,2024-03-07,2026-05-07,False,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2025-09-02 19:18:47.443988+00:00,2025-09-02 19:18:47.443988+00:00
f97f0772-dff2-5ba2-ac9e-ce01d7494e03,31003f61-61bd-5521-9174-66f94038e35f,Ministry of Nyaruguru,,Education Assistant,full-time,Nyaruguru,hybrid,2024-08-08,,True,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2025-04-12 19:18:47.443988+00:00,2025-04-12 19:18:47.443988+00:00
2caed763-1df7-581f-8463-fe4da6b52631,db119a7c-79f2-572e-a59c-cff5a08d6336,District of Nyarugenge,,Information and Communication Technologies (ICTs) Assistant,full-time,Nyarugenge,hybrid,2024-10-03,2026-05-23,False,"Worked as Information and Communication Technologies (ICTs) Assistant, contributing to Information and Communication Technologies (ICTs) operations.",,"['Python', 'JavaScript', 'SQL', 'Network Administration', 'System Administration', 'Cybersecurity']",Information and Communication Technologies (ICTs),,,,[],False,,,0,2024-11-09 19:18:47.443988+00:00,2024-11-09 19:18:47.443988+00:00
76d7fde3-2ef9-5210-94ab-b9fe1cacb635,8983a6d5-87e8-5336-8dbc-e60e18dd32b8,Rwanda Rutsiro,,Arts and Humanities Assistant,full-time,Rutsiro,onsite,2025-09-01,2026-05-26,False,"Worked as Arts and Humanities Assistant, contributing to Arts and Humanities operations.",,"['Creative Writing', 'Content Development', 'Translation', 'Public Speaking', 'Cultural Research', 'Editing']",Arts and Humanities,,,,[],False,,,0,2026-03-08 19:18:47.443988+00:00,2026-03-08 19:18:47.443988+00:00
9e8de469-b1d9-545a-9751-6e4c5bec2a88,a6536cd6-1cbe-58e1-b20a-64464e2f9206,Ministry of Amajyepfo,,Natural Sciences Assistant,full-time,Nyaruguru,hybrid,2025-12-16,,True,"Worked as Natural Sciences Assistant, contributing to Natural Sciences, Mathematics and Statistics operations.",,"['Statistical Analysis', 'Data Analysis', 'Laboratory Techniques', 'Research Methodology', 'SPSS', 'R Programming']","Natural Sciences, Mathematics and Statistics",,,,[],False,,,0,2025-07-19 19:18:47.443988+00:00,2025-07-19 19:18:47.443988+00:00
c7793cb4-68f4-5360-9d89-4d166f4b0e1e,84884b4a-7f7e-5c5c-8686-4af697b1c98d,District of Iburengerazuba,,Education Assistant,full-time,Karongi,hybrid,2023-12-23,2026-06-10,False,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2024-12-28 19:18:47.443988+00:00,2024-12-28 19:18:47.443988+00:00
61b63e09-4298-5448-802d-c7102ea4ad9c,95a3aa5d-fdf4-517a-b98c-a59d8e7f1ce3,Rwanda Iburengerazuba,,Agriculture Assistant,full-time,Nyamasheke,onsite,2025-06-16,2026-05-08,False,"Worked as Agriculture Assistant, contributing to Agriculture, Forestry, Fisheries and Veterinary operations.",,"['Crop Management', 'Animal Husbandry', 'Agribusiness', 'Soil Science', 'Veterinary Care', 'Irrigation Systems']","Agriculture, Forestry, Fisheries and Veterinary",,,,[],False,,,0,2024-09-12 19:18:47.443988+00:00,2024-09-12 19:18:47.443988+00:00
45e4e163-6cc1-50e2-8413-3a6aa9c1d910,e55e9861-0bc7-5c68-8e2c-1804f8ae4e53,Ministry of Musanze,,Business Assistant,full-time,Musanze,onsite,2025-07-07,2026-05-29,False,"Worked as Business Assistant, contributing to Business, Administration and Law operations.",,"['Project Management', 'Financial Analysis', 'Contract Law', 'Public Administration', 'Policy Analysis', 'Procurement']","Business, Administration and Law",,,,[],False,,,0,2026-05-13 19:18:47.443988+00:00,2026-05-13 19:18:47.443988+00:00
d811da7c-9d23-5b68-bf95-ba0bc18579a1,7c63c30a-7bd8-583a-a4b7-f51068204109,District of Amajyaruguru,,Business Assistant,full-time,Musanze,hybrid,2024-04-25,2026-06-20,False,"Worked as Business Assistant, contributing to Business, Administration and Law operations.",,"['Project Management', 'Financial Analysis', 'Contract Law', 'Public Administration', 'Policy Analysis', 'Procurement']","Business, Administration and Law",,,,[],False,,,0,2024-07-19 19:18:47.443988+00:00,2024-07-19 19:18:47.443988+00:00
4e7360a1-b87b-52fd-861d-b1aceed3fa33,931e3e0b-885d-5c57-9f49-9aaf1c0eb070,Rwanda Karongi,,Education Assistant,full-time,Karongi,onsite,2024-08-14,,True,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2026-05-10 19:18:47.443988+00:00,2026-05-10 19:18:47.443988+00:00
59859d19-6166-55b1-93ab-c8b95a0b44d2,6636e998-cb1a-570d-b5ef-c3fa9774a590,District of Kicukiro,,Health and Welfare (Health and Medical Sciences) Assistant,full-time,Kicukiro,onsite,2025-12-16,2026-06-14,False,"Worked as Health and Welfare (Health and Medical Sciences) Assistant, contributing to Health and Welfare (Health and Medical Sciences) operations.",,"['Patient Care', 'Clinical Assessment', 'Public Health', 'Medical Records Management', 'Nursing Procedures', 'First Aid']",Health and Welfare (Health and Medical Sciences),,,,[],False,,,0,2025-04-25 19:18:47.443988+00:00,2025-04-25 19:18:47.443988+00:00
2bb10ab4-64a7-5820-897a-c54e98a4a022,82424c3d-1499-5010-8daa-349506943728,Rwanda Umujyi wa Kigali,,Business Assistant,full-time,Nyarugenge,hybrid,2025-08-06,2026-05-23,False,"Worked as Business Assistant, contributing to Business, Administration and Law operations.",,"['Project Management', 'Financial Analysis', 'Contract Law', 'Public Administration', 'Policy Analysis', 'Procurement']","Business, Administration and Law",,,,[],False,,,0,2025-06-06 19:18:47.443988+00:00,2025-06-06 19:18:47.443988+00:00
b5943c99-5fed-5391-a932-8d65873ada13,8b8bb1e1-a186-5701-8ff8-cd6220393f5d,District of Musanze,,Engineering Assistant,full-time,Musanze,hybrid,2025-12-16,2026-06-15,False,"Worked as Engineering Assistant, contributing to Engineering, Manufacturing and Construction operations.",,"['AutoCAD', 'Structural Design', 'Project Supervision', 'Civil Engineering', 'Electrical Systems', 'Quality Assurance']","Engineering, Manufacturing and Construction",,,,[],False,,,0,2025-06-22 19:18:47.443988+00:00,2025-06-22 19:18:47.443988+00:00
0b6bc91a-4277-5c07-a54b-73a10f46208a,aee86227-ded0-5fc6-8d1c-e97673ab574e,Rwanda Umujyi wa Kigali,,Natural Sciences Assistant,full-time,Nyarugenge,hybrid,2025-07-06,,True,"Worked as Natural Sciences Assistant, contributing to Natural Sciences, Mathematics and Statistics operations.",,"['Statistical Analysis', 'Data Analysis', 'Laboratory Techniques', 'Research Methodology', 'SPSS', 'R Programming']","Natural Sciences, Mathematics and Statistics",,,,[],False,,,0,2026-02-16 19:18:47.443988+00:00,2026-02-16 19:18:47.443988+00:00
48046c74-6c08-5740-87e1-8c745aab4951,8a9b1c4e-f0b2-5994-917e-bcd3cb57920d,District of Iburasirazuba,,Education Assistant,full-time,Gatsibo,hybrid,2025-01-29,2026-06-04,False,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2025-10-18 19:18:47.443988+00:00,2025-10-18 19:18:47.443988+00:00
e0151ff8-1af4-542d-aefa-fd976b2c16a5,aab634e0-7353-57ef-8134-1968408a553b,Ministry of Amajyaruguru,,Information and Communication Technologies (ICTs) Assistant,full-time,Rulindo,hybrid,2025-02-15,2026-05-16,False,"Worked as Information and Communication Technologies (ICTs) Assistant, contributing to Information and Communication Technologies (ICTs) operations.",,"['Python', 'JavaScript', 'SQL', 'Network Administration', 'System Administration', 'Cybersecurity']",Information and Communication Technologies (ICTs),,,,[],False,,,0,2025-12-14 19:18:47.443988+00:00,2025-12-14 19:18:47.443988+00:00
7d6847f9-8df9-5ffa-8238-10176b770d4c,c73c6b4b-0adf-51a5-8cb5-a931bad0511f,District of Iburasirazuba,,Education Assistant,full-time,Kayonza,onsite,2024-03-04,,True,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2025-07-01 19:18:47.443988+00:00,2025-07-01 19:18:47.443988+00:00
634e29a8-03a7-5322-ab57-ad702cdabd5d,1a6b4de2-1ee2-5a5b-bc15-913022ad02ca,Rwanda Burera,,Education Assistant,full-time,Burera,hybrid,2024-04-18,,True,"Worked as Education Assistant, contributing to Education operations.",,"['Curriculum Development', 'Classroom Management', 'Lesson Planning', 'Educational Assessment', 'Pedagogy', 'Special Needs Education']",Education,,,,[],False,,,0,2025-03-15 19:18:47.443988+00:00,2025-03-15 19:18:47.443988+00:00
5f3096ed-a0a1-5f26-818a-fb28b1063d68,95ba02f3-c790-510d-ba4d-1d628cd3a697,Rwanda Gatsibo,,Social Sciences Assistant,full-time,Gatsibo,hybrid,2024-04-21,2026-06-21,False,"Worked as Social Sciences Assistant, contributing to Social Sciences, Journalism and Information operations.",,"['Report Writing', 'Media Relations', 'Community Engagement', 'Data Collection', 'Policy Research', 'Public Relations']","Social Sciences, Journalism and Information",,,,[],False,,,0,2024-08-26 19:18:47.443988+00:00,2024-08-26 19:18:47.443988+00:00
6b0ab83a-dd61-53f2-922b-96cde8772083,288a6f5a-441e-5289-9705-edf20d82353e,Rwanda Amajyaruguru,,Natural Sciences Assistant,full-time,Musanze,hybrid,2025-01-19,2026-06-30,False,"Worked as Natural Sciences Assistant, contributing to Natural Sciences, Mathematics and Statistics operations.",,"['Statistical Analysis', 'Data Analysis', 'Laboratory Techniques', 'Research Methodology', 'SPSS', 'R Programming']","Natural Sciences, Mathematics and Statistics",,,,[],False,,,0,2026-05-04 19:18:47.443988+00:00,2026-05-04 19:18:47.443988+00:00
92522a02-6df7-5a3c-8f3f-05dba1c4448a,3be8d7df-34fe-5c80-8eeb-90575bfc4cc1,Rwanda Amajyepfo,,Natural Sciences Assistant,full-time,Nyanza,onsite,2024-04-16,2026-06-16,False,"Worked as Natural Sciences Assistant, contributing to Natural Sciences, Mathematics and Statistics operations.",,"['Statistical Analysis', 'Data Analysis', 'Laboratory Techniques', 'Research Methodology', 'SPSS', 'R Programming']","Natural Sciences, Mathematics and Statistics",,,,[],False,,,0,2024-12-15 19:18:47.443988+00:00,2024-12-15 19:18:47.443988+00:00
094a9874-a79f-5993-85c8-dfb28468d7a1,a009adbc-27f6-5bb3-96ce-37e4b7494323,Rwanda Huye,,Business Assistant,full-time,Huye,onsite,2024-03-17,2026-06-09,False,"Worked as Business Assistant, contributing to Business, Administration and Law operations.",,"['Project Management', 'Financial Analysis', 'Contract Law', 'Public Administration', 'Policy Analysis', 'Procurement']","Business, Administration and Law",,,,[],False,,,0,2025-07-03 19:18:47.443988+00:00,2025-07-03 19:18:47.443988+00:00
3ca36b4c-6b1f-5834-8ab0-98ec8bc26716,a4055eba-0a2e-5e01-96cb-7798c9f70eb2,Rwanda Iburasirazuba,,Services Assistant,full-time,Ngoma,onsite,2025-07-31,2026-05-23,False,"Worked as Services Assistant, contributing to Services, Tourism and Hospitality operations.",,"['Customer Service', 'Hospitality Management', 'Event Planning', 'Tour Guiding', 'Front Office Operations', 'Food & Beverage Service']","Services, Tourism and Hospitality",,,,[],False,,,0,2026-02-01 19:18:47.443988+00:00,2026-02-01 19:18:47.443988+00:00
d1f2faa4-c8c8-57f3-bd40-155468de4237,114690e1-da37-5211-84eb-f56da4884aaf,Rwanda Nyaruguru,,Business Assistant,full-time,Nyaruguru,hybrid,2025-04-09,2026-05-13,False,"Worked as Business Assistant, contributing to Business, Administration and Law operations.",,"['Project Management', 'Financial Analysis', 'Contract Law', 'Public Administration', 'Policy Analysis', 'Procurement']","Business, Administration and Law",,,,[],False,,,0,2024-09-06 19:18:47.443988+00:00,2024-09-06 19:18:47.443988+00:00
bb1e01e3-701c-5986-a6db-dff8e403d056,41d4c9e7-7ad8-509a-a80e-9ea79a70655d,District of Iburengerazuba,,Health and Welfare (Health and Medical Sciences) Assistant,full-time,Karongi,hybrid,2024-10-04,,True,"Worked as Health and Welfare (Health and Medical Sciences) Assistant, contributing to Health and Welfare (Health and Medical Sciences) operations.",,"['Patient Care', 'Clinical Assessment', 'Public Health', 'Medical Records Management', 'Nursing Procedures', 'First Aid']",Health and Welfare (Health and Medical Sciences),,,,[],False,,,0,2025-03-31 19:18:47.443988+00:00,2025-03-31 19:18:47.443988+00:00
e4804b52-483e-5b9e-94a7-40c70f56443c,79aae0b4-07e9-5369-b309-2232cca9b540,District of Iburengerazuba,,Health and Welfare (Health and Medical Sciences) Assistant,full-time,Ngororero,onsite,2025-06-17,2026-05-20,False,"Worked as Health and Welfare (Health and Medical Sciences) Assistant, contributing to Health and Welfare (Health and Medical Sciences) operations.",,"['Patient Care', 'Clinical Assessment', 'Public Health', 'Medical Records Management', 'Nursing Procedures', 'First Aid']",Health and Welfare (Health and Medical Sciences),,,,[],False,,,0,2025-05-16 19:18:47.443988+00:00,2025-05-16 19:18:47.443988+00:00
