original_job_id,job_db_id,tag
4400003001-201012020000000000-00164,939792c1-7d00-504b-9059-b68c9bfd1e2d,public-service
4400003001-201012020000000000-00164,939792c1-7d00-504b-9059-b68c9bfd1e2d,rwanda
4400003001-201012020000000000-00164,939792c1-7d00-504b-9059-b68c9bfd1e2d,Health and Welfare (Health and Medical Sciences)
4400003001-201012020000000000-00164,939792c1-7d00-504b-9059-b68c9bfd1e2d,Social Sciences
5800003001-201011000000000000-00006,b213a8dc-9cfd-5e84-8a79-02ee435b748a,government
5800003001-201011000000000000-00006,b213a8dc-9cfd-5e84-8a79-02ee435b748a,public-service
5800003001-201011000000000000-00006,b213a8dc-9cfd-5e84-8a79-02ee435b748a,rwanda
5800003001-201011000000000000-00006,b213a8dc-9cfd-5e84-8a79-02ee435b748a,Health and Welfare (Health and Medical Sciences)
1413000000-901050000000000000-00111,a1feb16f-3b80-57ef-9a6f-52f7a2e4417b,government
1413000000-901050000000000000-00111,a1feb16f-3b80-57ef-9a6f-52f7a2e4417b,public-service
1413000000-901050000000000000-00111,a1feb16f-3b80-57ef-9a6f-52f7a2e4417b,rwanda
1413000000-901050000000000000-00111,a1feb16f-3b80-57ef-9a6f-52f7a2e4417b,Education
1605001099-090000000000000000-00433,7dfab696-1d8b-5637-9091-66e3715f0d47,government
1605001099-090000000000000000-00433,7dfab696-1d8b-5637-9091-66e3715f0d47,public-service
1605001099-090000000000000000-00433,7dfab696-1d8b-5637-9091-66e3715f0d47,rwanda
1605001099-090000000000000000-00433,7dfab696-1d8b-5637-9091-66e3715f0d47,Natural Sciences
1605001099-090000000000000000-00433,7dfab696-1d8b-5637-9091-66e3715f0d47,Services
1302000000-901204000000000000-00004,faf039c6-b575-5fd3-938e-acae35b6d294,government
1302000000-901204000000000000-00004,faf039c6-b575-5fd3-938e-acae35b6d294,public-service
1302000000-901204000000000000-00004,faf039c6-b575-5fd3-938e-acae35b6d294,rwanda
1302000000-901204000000000000-00004,faf039c6-b575-5fd3-938e-acae35b6d294,Business
1602000000-201106020000000000-00002,5f388e2f-ca0a-521c-8e67-a12951bbf0f1,government
1602000000-201106020000000000-00002,5f388e2f-ca0a-521c-8e67-a12951bbf0f1,public-service
1602000000-201106020000000000-00002,5f388e2f-ca0a-521c-8e67-a12951bbf0f1,rwanda
1602000000-201106020000000000-00002,5f388e2f-ca0a-521c-8e67-a12951bbf0f1,Business
1602000000-201106020000000000-00002,5f388e2f-ca0a-521c-8e67-a12951bbf0f1,Social Sciences
1413000000-901050000000000000-00106,2dee2933-ab91-5256-9b7e-cf2f98791942,government
1413000000-901050000000000000-00106,2dee2933-ab91-5256-9b7e-cf2f98791942,public-service
1413000000-901050000000000000-00106,2dee2933-ab91-5256-9b7e-cf2f98791942,rwanda
1413000000-901050000000000000-00106,2dee2933-ab91-5256-9b7e-cf2f98791942,Education
1413000002-090000000000000000-00008,6012672d-3deb-5cc1-adcc-bd37accfb744,government
1413000002-090000000000000000-00008,6012672d-3deb-5cc1-adcc-bd37accfb744,public-service
1413000002-090000000000000000-00008,6012672d-3deb-5cc1-adcc-bd37accfb744,rwanda
1413000002-090000000000000000-00008,6012672d-3deb-5cc1-adcc-bd37accfb744,Business
2902000000-140101000000000000-00016,f3a1200c-8798-5685-a50d-2ba904c8fa06,government
2902000000-140101000000000000-00016,f3a1200c-8798-5685-a50d-2ba904c8fa06,public-service
2902000000-140101000000000000-00016,f3a1200c-8798-5685-a50d-2ba904c8fa06,rwanda
2902000000-140101000000000000-00016,f3a1200c-8798-5685-a50d-2ba904c8fa06,Business
2902000000-140101000000000000-00016,f3a1200c-8798-5685-a50d-2ba904c8fa06,Natural Sciences
2902000000-140101000000000000-00016,f3a1200c-8798-5685-a50d-2ba904c8fa06,Engineering
2902000000-140101000000000000-00016,f3a1200c-8798-5685-a50d-2ba904c8fa06,Agriculture
2902000000-140101000000000000-00016,f3a1200c-8798-5685-a50d-2ba904c8fa06,Social Sciences
5500000000-801103020000000000-00040,0c5a080a-6cee-5d20-9f0f-4eb7a1365019,government
5500000000-801103020000000000-00040,0c5a080a-6cee-5d20-9f0f-4eb7a1365019,public-service
5500000000-801103020000000000-00040,0c5a080a-6cee-5d20-9f0f-4eb7a1365019,rwanda
5500000000-801103020000000000-00040,0c5a080a-6cee-5d20-9f0f-4eb7a1365019,Business
5500000000-801103020000000000-00040,0c5a080a-6cee-5d20-9f0f-4eb7a1365019,Natural Sciences
5500000000-801103020000000000-00040,0c5a080a-6cee-5d20-9f0f-4eb7a1365019,Arts and Humanities
5200000000-801104060000000000-00060,ae1a170f-253a-52b7-be71-80b6eabea014,government
5200000000-801104060000000000-00060,ae1a170f-253a-52b7-be71-80b6eabea014,public-service
5200000000-801104060000000000-00060,ae1a170f-253a-52b7-be71-80b6eabea014,rwanda
5200000000-801104060000000000-00060,ae1a170f-253a-52b7-be71-80b6eabea014,Education
5200000000-801104060000000000-00060,ae1a170f-253a-52b7-be71-80b6eabea014,Business
5200000000-801104060000000000-00060,ae1a170f-253a-52b7-be71-80b6eabea014,Natural Sciences
5200000000-801104060000000000-00060,ae1a170f-253a-52b7-be71-80b6eabea014,Health and Welfare (Health and Medical Sciences)
5200000000-801104060000000000-00060,ae1a170f-253a-52b7-be71-80b6eabea014,Agriculture
5200000000-801104060000000000-00060,ae1a170f-253a-52b7-be71-80b6eabea014,Social Sciences
4000000000-801102190000000000-00048,f753f5b7-f691-5787-b012-69cd727c08fc,government
4000000000-801102190000000000-00048,f753f5b7-f691-5787-b012-69cd727c08fc,public-service
4000000000-801102190000000000-00048,f753f5b7-f691-5787-b012-69cd727c08fc,rwanda
4000000000-801102190000000000-00048,f753f5b7-f691-5787-b012-69cd727c08fc,Natural Sciences
4000000000-801102190000000000-00048,f753f5b7-f691-5787-b012-69cd727c08fc,Agriculture
1903000000-150103030000000000-00211,b057dfd2-b89c-51d4-b9d6-cf33dc5376f1,government
1903000000-150103030000000000-00211,b057dfd2-b89c-51d4-b9d6-cf33dc5376f1,public-service
1903000000-150103030000000000-00211,b057dfd2-b89c-51d4-b9d6-cf33dc5376f1,rwanda
1903000000-150103030000000000-00211,b057dfd2-b89c-51d4-b9d6-cf33dc5376f1,Business
1903000000-150103030000000000-00211,b057dfd2-b89c-51d4-b9d6-cf33dc5376f1,Natural Sciences
1903000000-150103030000000000-00211,b057dfd2-b89c-51d4-b9d6-cf33dc5376f1,Information and Communication Technologies (ICTs)
1903000000-150103030000000000-00211,b057dfd2-b89c-51d4-b9d6-cf33dc5376f1,Engineering
4400000000-803600000000000000-00320,587e6f6e-5075-5234-884a-db1540c440c6,government
4400000000-803600000000000000-00320,587e6f6e-5075-5234-884a-db1540c440c6,public-service
4400000000-803600000000000000-00320,587e6f6e-5075-5234-884a-db1540c440c6,rwanda
4400000000-803600000000000000-00320,587e6f6e-5075-5234-884a-db1540c440c6,Business
0901000000-140504000000000000-00057,60d226fd-cfe9-5f78-81d7-c01dac612621,government
0901000000-140504000000000000-00057,60d226fd-cfe9-5f78-81d7-c01dac612621,public-service
0901000000-140504000000000000-00057,60d226fd-cfe9-5f78-81d7-c01dac612621,rwanda
0901000000-140504000000000000-00057,60d226fd-cfe9-5f78-81d7-c01dac612621,Natural Sciences
0901000000-140504000000000000-00057,60d226fd-cfe9-5f78-81d7-c01dac612621,Health and Welfare (Health and Medical Sciences)
0901000000-140504000000000000-00057,60d226fd-cfe9-5f78-81d7-c01dac612621,Agriculture
5100000000-080000000000000000-00376,3b003ac8-d419-5dc9-9712-652efd8850c2,government
5100000000-080000000000000000-00376,3b003ac8-d419-5dc9-9712-652efd8850c2,public-service
5100000000-080000000000000000-00376,3b003ac8-d419-5dc9-9712-652efd8850c2,rwanda
5100000000-080000000000000000-00376,3b003ac8-d419-5dc9-9712-652efd8850c2,Education
5100000000-080000000000000000-00376,3b003ac8-d419-5dc9-9712-652efd8850c2,Natural Sciences
5100000000-080000000000000000-00376,3b003ac8-d419-5dc9-9712-652efd8850c2,Health and Welfare (Health and Medical Sciences)
5100000000-080000000000000000-00376,3b003ac8-d419-5dc9-9712-652efd8850c2,Social Sciences
5100003001-020000001900000000-00006,2f6df205-0207-5255-b4dd-6335e4083a78,government
5100003001-020000001900000000-00006,2f6df205-0207-5255-b4dd-6335e4083a78,public-service
5100003001-020000001900000000-00006,2f6df205-0207-5255-b4dd-6335e4083a78,rwanda
5100003001-020000001900000000-00006,2f6df205-0207-5255-b4dd-6335e4083a78,Health and Welfare (Health and Medical Sciences)
4700000000-801301010000000000-00082,249bee58-4bdb-5b6f-9c85-f1ed1dea9d98,government
4700000000-801301010000000000-00082,249bee58-4bdb-5b6f-9c85-f1ed1dea9d98,public-service
4700000000-801301010000000000-00082,249bee58-4bdb-5b6f-9c85-f1ed1dea9d98,rwanda
4700000000-801301010000000000-00082,249bee58-4bdb-5b6f-9c85-f1ed1dea9d98,Business
4700000000-801301010000000000-00082,249bee58-4bdb-5b6f-9c85-f1ed1dea9d98,Natural Sciences
4700000000-801301010000000000-00082,249bee58-4bdb-5b6f-9c85-f1ed1dea9d98,Health and Welfare (Health and Medical Sciences)
4700000000-801301010000000000-00082,249bee58-4bdb-5b6f-9c85-f1ed1dea9d98,Social Sciences
0901000000-140501050000000000-00104,d6b849e3-ab94-5848-bf0d-35b2eed5ef38,government
0901000000-140501050000000000-00104,d6b849e3-ab94-5848-bf0d-35b2eed5ef38,public-service
0901000000-140501050000000000-00104,d6b849e3-ab94-5848-bf0d-35b2eed5ef38,rwanda
0901000000-140501050000000000-00104,d6b849e3-ab94-5848-bf0d-35b2eed5ef38,Natural Sciences
0901000000-140501050000000000-00104,d6b849e3-ab94-5848-bf0d-35b2eed5ef38,Agriculture
6000000000-080010000000000000-00018,65c0e024-c78f-513e-b20d-0c50918e0b29,government
6000000000-080010000000000000-00018,65c0e024-c78f-513e-b20d-0c50918e0b29,public-service
6000000000-080010000000000000-00018,65c0e024-c78f-513e-b20d-0c50918e0b29,rwanda
6000000000-080010000000000000-00018,65c0e024-c78f-513e-b20d-0c50918e0b29,Business
6000000000-080010000000000000-00018,65c0e024-c78f-513e-b20d-0c50918e0b29,Agriculture
6000000000-080010000000000000-00018,65c0e024-c78f-513e-b20d-0c50918e0b29,Social Sciences
1903000000-150103030000000000-00210,47345b8f-4a61-5559-bdb0-e164ca72a1fa,government
1903000000-150103030000000000-00210,47345b8f-4a61-5559-bdb0-e164ca72a1fa,public-service
1903000000-150103030000000000-00210,47345b8f-4a61-5559-bdb0-e164ca72a1fa,rwanda
1903000000-150103030000000000-00210,47345b8f-4a61-5559-bdb0-e164ca72a1fa,Business
1903000000-150103030000000000-00210,47345b8f-4a61-5559-bdb0-e164ca72a1fa,Natural Sciences
1903000000-150103030000000000-00210,47345b8f-4a61-5559-bdb0-e164ca72a1fa,Information and Communication Technologies (ICTs)
1903000000-150103030000000000-00210,47345b8f-4a61-5559-bdb0-e164ca72a1fa,Engineering
2500000000-101901000000000000-00078,6a562273-34b6-580e-917c-8b72e1902ba2,government
2500000000-101901000000000000-00078,6a562273-34b6-580e-917c-8b72e1902ba2,public-service
2500000000-101901000000000000-00078,6a562273-34b6-580e-917c-8b72e1902ba2,rwanda
2500000000-101901000000000000-00078,6a562273-34b6-580e-917c-8b72e1902ba2,Business
2500000000-101901000000000000-00078,6a562273-34b6-580e-917c-8b72e1902ba2,Natural Sciences
2500000000-101901000000000000-00078,6a562273-34b6-580e-917c-8b72e1902ba2,Health and Welfare (Health and Medical Sciences)
5500000000-801103010200000000-00082,eb9b6448-3c6f-5ee8-929b-5b0311c992f3,government
5500000000-801103010200000000-00082,eb9b6448-3c6f-5ee8-929b-5b0311c992f3,public-service
5500000000-801103010200000000-00082,eb9b6448-3c6f-5ee8-929b-5b0311c992f3,rwanda
5500000000-801103010200000000-00082,eb9b6448-3c6f-5ee8-929b-5b0311c992f3,Business
5500000000-801103010200000000-00082,eb9b6448-3c6f-5ee8-929b-5b0311c992f3,Natural Sciences
5500000000-801103010200000000-00082,eb9b6448-3c6f-5ee8-929b-5b0311c992f3,Health and Welfare (Health and Medical Sciences)
5500000000-801103010200000000-00082,eb9b6448-3c6f-5ee8-929b-5b0311c992f3,Social Sciences
4000003001-201029000000000000-00014,9b737bf9-c032-5071-b75b-858ffc9634ab,government
4000003001-201029000000000000-00014,9b737bf9-c032-5071-b75b-858ffc9634ab,public-service
4000003001-201029000000000000-00014,9b737bf9-c032-5071-b75b-858ffc9634ab,rwanda
4000003001-201029000000000000-00014,9b737bf9-c032-5071-b75b-858ffc9634ab,Health and Welfare (Health and Medical Sciences)
4000003001-201029000000000000-00014,9b737bf9-c032-5071-b75b-858ffc9634ab,Social Sciences
6300000000-801301010000000000-00326,12a8c216-579d-5123-ba61-03cf3e045421,government
6300000000-801301010000000000-00326,12a8c216-579d-5123-ba61-03cf3e045421,public-service
6300000000-801301010000000000-00326,12a8c216-579d-5123-ba61-03cf3e045421,rwanda
6300000000-801301010000000000-00326,12a8c216-579d-5123-ba61-03cf3e045421,Business
7000000000-801203060200000000-00288,a806aba0-67b5-5e86-b339-dada896bea52,government
7000000000-801203060200000000-00288,a806aba0-67b5-5e86-b339-dada896bea52,public-service
7000000000-801203060200000000-00288,a806aba0-67b5-5e86-b339-dada896bea52,rwanda
7000000000-801203060200000000-00288,a806aba0-67b5-5e86-b339-dada896bea52,Health and Welfare (Health and Medical Sciences)
7000000000-801203060200000000-00288,a806aba0-67b5-5e86-b339-dada896bea52,Arts and Humanities
7000000000-801203060200000000-00288,a806aba0-67b5-5e86-b339-dada896bea52,Social Sciences
1606000000-999901103100100000-00056,0b5682d4-39dd-55df-9e00-aa99285d86f0,government
1606000000-999901103100100000-00056,0b5682d4-39dd-55df-9e00-aa99285d86f0,public-service
1606000000-999901103100100000-00056,0b5682d4-39dd-55df-9e00-aa99285d86f0,rwanda
1606000000-999901103100100000-00056,0b5682d4-39dd-55df-9e00-aa99285d86f0,Natural Sciences
1606000000-999901103100100000-00056,0b5682d4-39dd-55df-9e00-aa99285d86f0,Services
1412009000-312050110100000000-00376,e58c8acf-2fe9-59be-92a8-e2a903edf866,government
1412009000-312050110100000000-00376,e58c8acf-2fe9-59be-92a8-e2a903edf866,public-service
1412009000-312050110100000000-00376,e58c8acf-2fe9-59be-92a8-e2a903edf866,rwanda
1412009000-312050110100000000-00376,e58c8acf-2fe9-59be-92a8-e2a903edf866,Engineering
1202000000-901102050000000000-00004,be6f8c04-b9c3-5693-99cb-4d918946d250,government
1202000000-901102050000000000-00004,be6f8c04-b9c3-5693-99cb-4d918946d250,public-service
1202000000-901102050000000000-00004,be6f8c04-b9c3-5693-99cb-4d918946d250,rwanda
1202000000-901102050000000000-00004,be6f8c04-b9c3-5693-99cb-4d918946d250,Business
1202000000-901102050000000000-00004,be6f8c04-b9c3-5693-99cb-4d918946d250,Natural Sciences
1202000000-901102050000000000-00004,be6f8c04-b9c3-5693-99cb-4d918946d250,Information and Communication Technologies (ICTs)
1202000000-901102050000000000-00004,be6f8c04-b9c3-5693-99cb-4d918946d250,Social Sciences
5100000000-801111000000000000-00384,3008f8dc-fcf5-5302-8745-61ecb787f9b4,government
5100000000-801111000000000000-00384,3008f8dc-fcf5-5302-8745-61ecb787f9b4,public-service
5100000000-801111000000000000-00384,3008f8dc-fcf5-5302-8745-61ecb787f9b4,rwanda
5100000000-801111000000000000-00384,3008f8dc-fcf5-5302-8745-61ecb787f9b4,Agriculture
5800003001-020000000200000000-00025,69f34143-76dc-5388-90b4-1fc94f5d0a4c,government
5800003001-020000000200000000-00025,69f34143-76dc-5388-90b4-1fc94f5d0a4c,public-service
5800003001-020000000200000000-00025,69f34143-76dc-5388-90b4-1fc94f5d0a4c,rwanda
5800003001-020000000200000000-00025,69f34143-76dc-5388-90b4-1fc94f5d0a4c,Business
5800003001-020000000200000000-00025,69f34143-76dc-5388-90b4-1fc94f5d0a4c,Services
5800003001-020000000200000000-00025,69f34143-76dc-5388-90b4-1fc94f5d0a4c,Social Sciences
5000003001-020000000100000000-00214,459ac867-2eaf-51fb-9cf6-33cb25620d2d,government
5000003001-020000000100000000-00214,459ac867-2eaf-51fb-9cf6-33cb25620d2d,public-service
5000003001-020000000100000000-00214,459ac867-2eaf-51fb-9cf6-33cb25620d2d,rwanda
5000003001-020000000100000000-00214,459ac867-2eaf-51fb-9cf6-33cb25620d2d,Business
6200000000-801101050000000000-00077,1d6a0b99-70b3-5b28-bb66-a9d91f01fd64,government
6200000000-801101050000000000-00077,1d6a0b99-70b3-5b28-bb66-a9d91f01fd64,public-service
6200000000-801101050000000000-00077,1d6a0b99-70b3-5b28-bb66-a9d91f01fd64,rwanda
6200000000-801101050000000000-00077,1d6a0b99-70b3-5b28-bb66-a9d91f01fd64,Business
6200000000-801101050000000000-00077,1d6a0b99-70b3-5b28-bb66-a9d91f01fd64,Agriculture
4400003001-201011010000000000-00030,c6789827-3232-5956-ac85-1fb839d7f61e,government
4400003001-201011010000000000-00030,c6789827-3232-5956-ac85-1fb839d7f61e,public-service
4400003001-201011010000000000-00030,c6789827-3232-5956-ac85-1fb839d7f61e,rwanda
4400003001-201011010000000000-00030,c6789827-3232-5956-ac85-1fb839d7f61e,Health and Welfare (Health and Medical Sciences)
1419006000-301100000000000000-00012,3edc65f6-13e0-5c91-95a3-736e527444c4,government
1419006000-301100000000000000-00012,3edc65f6-13e0-5c91-95a3-736e527444c4,public-service
1419006000-301100000000000000-00012,3edc65f6-13e0-5c91-95a3-736e527444c4,rwanda
1419006000-301100000000000000-00012,3edc65f6-13e0-5c91-95a3-736e527444c4,Business
1419006000-301100000000000000-00012,3edc65f6-13e0-5c91-95a3-736e527444c4,Natural Sciences
1419006000-301100000000000000-00012,3edc65f6-13e0-5c91-95a3-736e527444c4,Information and Communication Technologies (ICTs)
1419006000-301100000000000000-00012,3edc65f6-13e0-5c91-95a3-736e527444c4,Social Sciences
1412001000-301205040000000000-00083,869dac8f-0470-5baf-b4eb-dbc8f6c68375,government
1412001000-301205040000000000-00083,869dac8f-0470-5baf-b4eb-dbc8f6c68375,public-service
1412001000-301205040000000000-00083,869dac8f-0470-5baf-b4eb-dbc8f6c68375,rwanda
1412001000-301205040000000000-00083,869dac8f-0470-5baf-b4eb-dbc8f6c68375,Education
1412001000-301205040000000000-00083,869dac8f-0470-5baf-b4eb-dbc8f6c68375,Arts and Humanities
1417000000-301101160904000000-02123,160d7a81-5c8c-5040-bcb9-3d6f508215f8,government
1417000000-301101160904000000-02123,160d7a81-5c8c-5040-bcb9-3d6f508215f8,public-service
1417000000-301101160904000000-02123,160d7a81-5c8c-5040-bcb9-3d6f508215f8,rwanda
1417000000-301101160904000000-02123,160d7a81-5c8c-5040-bcb9-3d6f508215f8,Natural Sciences
1417000000-301101160904000000-02123,160d7a81-5c8c-5040-bcb9-3d6f508215f8,Information and Communication Technologies (ICTs)
1417000000-301101160904000000-02123,160d7a81-5c8c-5040-bcb9-3d6f508215f8,Engineering
1417000000-301101160904000000-02123,160d7a81-5c8c-5040-bcb9-3d6f508215f8,Social Sciences
5500000000-801103050000000000-00053,5bd9a551-e3fa-516c-ad3b-d73a59a88eef,government
5500000000-801103050000000000-00053,5bd9a551-e3fa-516c-ad3b-d73a59a88eef,public-service
5500000000-801103050000000000-00053,5bd9a551-e3fa-516c-ad3b-d73a59a88eef,rwanda
5500000000-801103050000000000-00053,5bd9a551-e3fa-516c-ad3b-d73a59a88eef,Business
5500000000-801103050000000000-00053,5bd9a551-e3fa-516c-ad3b-d73a59a88eef,Natural Sciences
5500000000-801103050000000000-00053,5bd9a551-e3fa-516c-ad3b-d73a59a88eef,Information and Communication Technologies (ICTs)
5500000000-801103050000000000-00053,5bd9a551-e3fa-516c-ad3b-d73a59a88eef,Health and Welfare (Health and Medical Sciences)
5500000000-801103050000000000-00053,5bd9a551-e3fa-516c-ad3b-d73a59a88eef,Arts and Humanities
5500000000-801103050000000000-00053,5bd9a551-e3fa-516c-ad3b-d73a59a88eef,Social Sciences
2205000000-140000000000000000-00067,24a2906f-35f8-5161-8ce6-1913bf3c3495,government
2205000000-140000000000000000-00067,24a2906f-35f8-5161-8ce6-1913bf3c3495,public-service
2205000000-140000000000000000-00067,24a2906f-35f8-5161-8ce6-1913bf3c3495,rwanda
2205000000-140000000000000000-00067,24a2906f-35f8-5161-8ce6-1913bf3c3495,Business
2205000000-140000000000000000-00067,24a2906f-35f8-5161-8ce6-1913bf3c3495,Natural Sciences
2205000000-140000000000000000-00067,24a2906f-35f8-5161-8ce6-1913bf3c3495,Engineering
5700003001-212100000000000000-00015,2552b358-bff6-503d-84cf-a9d74582534d,government
5700003001-212100000000000000-00015,2552b358-bff6-503d-84cf-a9d74582534d,public-service
5700003001-212100000000000000-00015,2552b358-bff6-503d-84cf-a9d74582534d,rwanda
5700003001-212100000000000000-00015,2552b358-bff6-503d-84cf-a9d74582534d,Health and Welfare (Health and Medical Sciences)
5700003001-212100000000000000-00015,2552b358-bff6-503d-84cf-a9d74582534d,Social Sciences
5700003001-202011000000000000-00109,4b1242c6-a36d-5c9a-b037-40b94912f4c8,government
5700003001-202011000000000000-00109,4b1242c6-a36d-5c9a-b037-40b94912f4c8,public-service
5700003001-202011000000000000-00109,4b1242c6-a36d-5c9a-b037-40b94912f4c8,rwanda
5700003001-202011000000000000-00109,4b1242c6-a36d-5c9a-b037-40b94912f4c8,Health and Welfare (Health and Medical Sciences)
6300003001-201013000000000000-00001,89b9388a-62f2-52c2-8564-ca6c0894372f,government
6300003001-201013000000000000-00001,89b9388a-62f2-52c2-8564-ca6c0894372f,public-service
6300003001-201013000000000000-00001,89b9388a-62f2-52c2-8564-ca6c0894372f,rwanda
6300003001-201013000000000000-00001,89b9388a-62f2-52c2-8564-ca6c0894372f,Business
6300003001-201013000000000000-00001,89b9388a-62f2-52c2-8564-ca6c0894372f,Health and Welfare (Health and Medical Sciences)
4200000000-801104010100000000-00085,0d76406f-78e4-5e61-886a-c7be6d9e6663,government
4200000000-801104010100000000-00085,0d76406f-78e4-5e61-886a-c7be6d9e6663,public-service
4200000000-801104010100000000-00085,0d76406f-78e4-5e61-886a-c7be6d9e6663,rwanda
4200000000-801104010100000000-00085,0d76406f-78e4-5e61-886a-c7be6d9e6663,Natural Sciences
0901000000-140501060000000000-00191,b9fc0254-4bb0-5684-a7fc-4bbb3805fa33,government
0901000000-140501060000000000-00191,b9fc0254-4bb0-5684-a7fc-4bbb3805fa33,public-service
0901000000-140501060000000000-00191,b9fc0254-4bb0-5684-a7fc-4bbb3805fa33,rwanda
0901000000-140501060000000000-00191,b9fc0254-4bb0-5684-a7fc-4bbb3805fa33,Natural Sciences
0901000000-140501060000000000-00191,b9fc0254-4bb0-5684-a7fc-4bbb3805fa33,Agriculture
0901000000-140202080000000000-00058,b0dc83d3-2bae-5e3d-8f50-51d1913c6f28,government
0901000000-140202080000000000-00058,b0dc83d3-2bae-5e3d-8f50-51d1913c6f28,public-service
0901000000-140202080000000000-00058,b0dc83d3-2bae-5e3d-8f50-51d1913c6f28,rwanda
0901000000-140202080000000000-00058,b0dc83d3-2bae-5e3d-8f50-51d1913c6f28,Business
0901000000-140202080000000000-00058,b0dc83d3-2bae-5e3d-8f50-51d1913c6f28,Natural Sciences
0901000000-140202080000000000-00058,b0dc83d3-2bae-5e3d-8f50-51d1913c6f28,Agriculture
5500000000-801103120000000000-00320,c4d23c60-6561-5103-96e8-30a511c31107,government
5500000000-801103120000000000-00320,c4d23c60-6561-5103-96e8-30a511c31107,public-service
5500000000-801103120000000000-00320,c4d23c60-6561-5103-96e8-30a511c31107,rwanda
5500000000-801103120000000000-00320,c4d23c60-6561-5103-96e8-30a511c31107,Business
1601000000-201010240000000000-00101,6f169fc9-89f1-53ec-a256-b1cc44b85757,government
1601000000-201010240000000000-00101,6f169fc9-89f1-53ec-a256-b1cc44b85757,public-service
1601000000-201010240000000000-00101,6f169fc9-89f1-53ec-a256-b1cc44b85757,rwanda
1601000000-201010240000000000-00101,6f169fc9-89f1-53ec-a256-b1cc44b85757,Engineering
4000003001-222104000000000000-00130,45bacd15-6026-5e25-8794-8ca866c37345,government
4000003001-222104000000000000-00130,45bacd15-6026-5e25-8794-8ca866c37345,public-service
4000003001-222104000000000000-00130,45bacd15-6026-5e25-8794-8ca866c37345,rwanda
4000003001-222104000000000000-00130,45bacd15-6026-5e25-8794-8ca866c37345,Business
1417000000-301101080901000000-03282,7eef23d7-2755-5b44-847a-a9d92deedced,government
1417000000-301101080901000000-03282,7eef23d7-2755-5b44-847a-a9d92deedced,public-service
1417000000-301101080901000000-03282,7eef23d7-2755-5b44-847a-a9d92deedced,rwanda
1417000000-301101080901000000-03282,7eef23d7-2755-5b44-847a-a9d92deedced,Health and Welfare (Health and Medical Sciences)
5200000000-801104150000000000-00088,c16db316-6d30-5c10-a330-6a8bdf2a4297,government
5200000000-801104150000000000-00088,c16db316-6d30-5c10-a330-6a8bdf2a4297,public-service
5200000000-801104150000000000-00088,c16db316-6d30-5c10-a330-6a8bdf2a4297,rwanda
5200000000-801104150000000000-00088,c16db316-6d30-5c10-a330-6a8bdf2a4297,Business
5200000000-801104150000000000-00088,c16db316-6d30-5c10-a330-6a8bdf2a4297,Natural Sciences
5200000000-801104150000000000-00088,c16db316-6d30-5c10-a330-6a8bdf2a4297,Health and Welfare (Health and Medical Sciences)
5200000000-801104150000000000-00088,c16db316-6d30-5c10-a330-6a8bdf2a4297,Social Sciences
0901000000-140000000000000000-00128,6114cc96-9253-5654-9968-9bba5f974cf0,government
0901000000-140000000000000000-00128,6114cc96-9253-5654-9968-9bba5f974cf0,public-service
0901000000-140000000000000000-00128,6114cc96-9253-5654-9968-9bba5f974cf0,rwanda
0901000000-140000000000000000-00128,6114cc96-9253-5654-9968-9bba5f974cf0,Business
0901000000-140000000000000000-00128,6114cc96-9253-5654-9968-9bba5f974cf0,Natural Sciences
1419010000-301207000000000000-00080,d9930545-7035-59c6-8996-8d1320c88458,government
1419010000-301207000000000000-00080,d9930545-7035-59c6-8996-8d1320c88458,public-service
1419010000-301207000000000000-00080,d9930545-7035-59c6-8996-8d1320c88458,rwanda
1419010000-301207000000000000-00080,d9930545-7035-59c6-8996-8d1320c88458,Business
1419010000-301207000000000000-00080,d9930545-7035-59c6-8996-8d1320c88458,Services
5000003001-210010000000000000-00017,371cfa22-7577-518d-856e-fc232cb81643,government
5000003001-210010000000000000-00017,371cfa22-7577-518d-856e-fc232cb81643,public-service
5000003001-210010000000000000-00017,371cfa22-7577-518d-856e-fc232cb81643,rwanda
5000003001-210010000000000000-00017,371cfa22-7577-518d-856e-fc232cb81643,Natural Sciences
5000003001-210010000000000000-00017,371cfa22-7577-518d-856e-fc232cb81643,Information and Communication Technologies (ICTs)
5000003001-210010000000000000-00017,371cfa22-7577-518d-856e-fc232cb81643,Health and Welfare (Health and Medical Sciences)
5000003001-210010000000000000-00017,371cfa22-7577-518d-856e-fc232cb81643,Social Sciences
6200000000-801101050100000000-00324,2a40d2ea-a51c-573e-a216-876327c00a1e,government
6200000000-801101050100000000-00324,2a40d2ea-a51c-573e-a216-876327c00a1e,public-service
6200000000-801101050100000000-00324,2a40d2ea-a51c-573e-a216-876327c00a1e,rwanda
6200000000-801101050100000000-00324,2a40d2ea-a51c-573e-a216-876327c00a1e,Education
6200000000-801101050100000000-00324,2a40d2ea-a51c-573e-a216-876327c00a1e,Natural Sciences
6200000000-801101050100000000-00324,2a40d2ea-a51c-573e-a216-876327c00a1e,Agriculture
1417000000-301101110600000000-00424,1678b04a-31c5-53ce-96af-f03bb49aea71,government
1417000000-301101110600000000-00424,1678b04a-31c5-53ce-96af-f03bb49aea71,public-service
1417000000-301101110600000000-00424,1678b04a-31c5-53ce-96af-f03bb49aea71,rwanda
