original_candidate_id,candidate_id,jobs_viewed,jobs_saved,applications_submitted,searches_performed,jobs_ignored
50961A9241B3A50A0DDE7331402361EAC037D240A6BF91B7719F276BA9A0976F,e9b81760-608e-535f-b4aa-d6bb0f7785ce,1,1,1,5,2
51288469933E147BE0B3E7A649C967F7949A4BCC6BA96C28C69AF2D19240AAD9,71af3b89-766a-51bc-ad1d-fb3d9276b1cd,1,1,1,1,1
4F0B65FBD7FE6490B1588473311231D5459DB3DBC6A709A3AF7C5415F9AB3EF3,0c89e67f-1c9a-5890-8043-a29ea63d17cc,1,0,1,1,3
47EC10305CA8848941C52505A65E92490AC6BF9187D04BF95C0F23886ECE9F60,dee92d65-f71f-5277-8ad9-6ac65c11b9be,8,3,8,0,2
4F1E73E44B4A3D4501477867119A90A41E65C0715D2EE145CE074B984C021359,857f9e36-7429-5066-b19b-f0e4b9d66d25,1,0,1,3,2
51DB5B2ED4E2FF3C9BD2F9727F08355DC7E280EEF11EB1946952A3E58B7650A6,62cdf75b-d6e9-5c8a-befb-98ef31f34d9f,1,1,1,1,2
482949ACE1C5D0D12262AFFDE3DE646B31640D86C1A023F4FFC71DA587BA3272,c862c6a1-a389-508c-9f16-f1cfaad03bac,1,0,1,3,0
4852AFDF5AC84E1A491E7FE6CB482B5AEC2DB74E8BDC4DD6FE48F582B9EBB546,b5a96801-e15c-51f6-9442-b55c30a09ffa,5,2,5,3,3
4FBD1ED0BA0D69EF56ECD475E6C08D349CAC3D598DA451A8B8369DA466F9EA7A,174f55b8-fdbe-5b3e-af08-efa32ca21bfc,9,1,9,3,2
4FE02C41EED73B9C41C1E8C65AA999F001E712B4F5A63AB6A99FE887FADC1A44,1859bc6d-dd3c-57a2-8a52-1ed6f4135e5b,4,3,4,3,2
48A6A40BF3300606130823FDF09ABC6B1A14537427E2041E385D3EEC193E78AE,dd4208ed-23b2-5597-86d5-2948e8defa7a,12,4,12,2,1
493D2C0C427E47283D374B1882CB3EB512F5746213F7B39DB52377A78CC639EA,d4af9792-03fa-5d28-aa5d-49b791301536,2,0,2,0,1
53EE7D6FB82FD2A43328A9CFCB71B8DE2A41454B91FE083E1DFB1FADF9E3CA83,ff9173ca-09a7-5629-bc11-0f3407eba6d6,3,0,3,0,0
497C4130D65637160A9A827FAEB5DEAA13E1C55A059D3BEC4FBFA7CF426D185D,c5a1e085-eca3-5230-915e-ec8f47f3ec9d,1,0,1,3,0
53950EF55FCEF757236C26DC8D9B5FA279CF6E7D41F0EB8110EC08D96A210162,9a79d840-af32-5a9f-9abf-fa93609f27a2,2,0,2,5,2
544EB13B6FACFDFE1F060408EF39F561C8323328D7D890CD19A7D3745C0C98FF,66c9fc3f-ed10-5778-99aa-2d925575a38e,13,5,13,3,3
54645A056631556204A14930F401A492F9B0BC18BF0FC53134C57188FA132A81,2dfddd37-00e9-58b2-9b46-4242094ab664,4,1,4,4,2
5149F74D5AA5873FB9DBBA5395188E6AD74394C7023A966FE0D7A665B8FE12FE,b24167b5-9f53-53a3-836e-3659b9227e8b,4,0,4,1,1
54A0F7DF923B80AECE6570B7609001772D807B7F004AAB9C92DB9C88703449C5,565c2a80-e3c9-56f6-9e91-3b4ba4e2ee05,21,8,21,0,1
54B9116D12AC89BF319B0BFC081D02516AF2F46B66923CD1ED57D5A46650D40C,fdd7299f-dfc1-5fc5-b4d4-181e05cbd55d,9,1,9,5,0
540753CCC2F57115759E37AC9E4BEE0D25D9A692E4D3E8542A5DF82373F40780,7d915ec0-eb5a-564b-9795-a3b688a3cb48,10,4,10,3,3
54179617E959A968842D4668468DB8679A47AEAE48F2872221C19804838C75BA,46982b8d-01cd-5f0c-b28a-06e829a4cabb,1,1,1,2,1
55486D9EDD224AD5EEF819BAE3C7F55643C5F8292EEFE311F7897FB16CC40265,38a3b2ef-34fa-5c93-9a1a-2ef77d21a4a1,1,0,1,4,2
5556CD0FDEA68CF94F59E3DA894663AF051C30942A8CF5D076BBB16567A6FD7E,d7f24a09-87b1-5443-8283-5a1b3ce9e7d8,6,0,6,3,3
54A9BA839C3ACE15231E286E236412FEBD93173D289E7CF7ECA6F72C2C387B77,882cdb70-abc6-5a45-a726-e5fa5ae0c96e,22,7,22,1,3
560F5A48405C7BCAFBECD4D4ACB2889AA6C381CDD7893543F81906A2D745E56B,2db882ae-d5e4-5295-96a0-02456dfc7bd6,2,1,2,0,2
5640C37F1C6949F4DE6E32B6BCCD2121D3E2BAB7CC018899E4624031C76A12CA,0d2b6c38-8e24-5355-8251-11f6ed9c22b5,6,3,6,2,3
4B3FF67018E092D0EFBE25391638843208BF3A06118005599F4A7B8400F98C83,da10fadd-0289-58a5-b8c3-a70dab9b8801,1,0,1,2,0
568112377206F9084B3375500B4CCA3455DB1815466B097EC1EE9F0B9FE6B4AA,1117c443-dd40-51e8-b2ee-bf1f9697eace,14,4,14,5,0
569BBCEC9F89CE52536C29C35D0321F96CDB6B90DFB615D616CAB20914C57C2B,3e38a883-a9a8-5068-98fb-4c59da0e2059,2,2,2,1,0
533885C0F2D439531E95AC40F9127B9CF68A4C2A292B20602EE1701DCE7D3F42,cd2d4359-b7bc-5954-92be-61c24fe769d0,5,1,5,5,0
4C3D6EE72F0ED27AF24E18C63655FCE2513110B64D5C7FD6FEB5E36B9E81D084,73ea09f4-6d4f-5543-99de-feec992c4e89,15,9,15,1,0
4C84A942DF1227F6FA98A183AE78305B0F82C07B2EEC2BD3813B64EC6AD62D19,fa4dd165-7fe2-5372-a9d9-6d2369ede4c7,1,1,1,5,0
5673EA70827835E48BFDCB3D9C7F5D22A8A7E1E2F3F36662D0BA2CBDFA890691,270ea073-cfb1-5087-9f4c-7b44dcbb7fbe,1,0,1,1,1
56BAEC9BBD733B8AF6E511868B9C329F76798BA5592D91D28CD4C278809A8806,842be193-8c57-5949-888e-1f88896629df,1,0,1,5,0
56D945D4ABB0F927102D5BDF9FC15C027DD59A016F4F2074FFE57B8AFFAD4718,37e6e2ec-05ad-54c5-8f72-1ef3074c20b0,4,1,4,0,0
56FA1DC7FCDB2CC4C426972DC6A360B7C7601ABB0011FDEECDAFBE24CB36D736,067a2867-64e5-53b1-a844-f8c921fa0226,8,5,8,0,3
54538C4295EC36EED4B677878D07511215151DF96D3BCC3C3D6EB159B3716B33,e78d61c1-84cf-5259-ae53-35aeaa4f7f08,1,0,1,5,3
5592CA5B6E779C9ADE19B2767DC9DD1C6DC0FD974697F51C9F27F83A2ECB1DC9,9e7413b7-50bc-5dc4-aedd-438ab5c722c7,1,1,1,3,1
57FDB54A97F29A5C63BEFB10C808D53826FE3F1F72878953BB30A40327014806,3e673681-f4d9-54bc-bc21-57a19f42ee83,3,0,3,1,0
55D30AD98A9B9CD9C093B7047088390F51047520392492C2D609DA08D0868B8E,f0306f7d-b0d5-50d3-a25d-4b204dca66c0,2,2,2,5,1
5845DA3370EC0888B75637BDF1D2E94132C5C8BEAA3D2EA2E9426C5A74B161A5,a70f1b49-52e7-5440-be04-556d63043632,1,1,1,0,1
585015245418095553206019C5CA576A6FB3704EA4038B37C4BF688C94CA8DD7,b2936337-efa7-5de4-bd4c-45b17d473321,3,2,3,3,0
55F6580918DF2B199C10D59F4EA511F1CE2F2CA74DDCEF0AB7C43629FCCACA7E,e9f6656f-7677-5c7b-8ea9-d135e6968195,1,0,1,3,3
586C730B3EDAA075C417684645734422EDD2D402786645AE8DC1C6DB5B305A18,926f70a3-2e3f-5c3c-b429-18b054698862,1,1,1,2,0
5A0178D7E6CA4B5363E411D6B92FDDE53F7B38583D34FA4144905EF13F6943C5,a8b8c8ad-bf94-57b3-b9b8-4b2857852ef1,4,0,4,0,2
569BA589180BFCB27FA9C30CB7A80ECD95B8A8A5013664A353A19601DB423F59,99907996-b500-5e38-ba89-e99c66cc1504,1,0,1,1,1
5ABEA21F0F7B029164299904B3D918723B47526D947167BDAD7A1FCA7FDAABFD,1fd740aa-09d2-5e30-a9d2-c9e3daf6c25e,3,3,3,5,0
574B73E5CF8B8180AB7B219420CC211D12812F382CC8EE73C381AFAF659CB72D,a65aaffe-bacf-5bba-986c-5ba202ac6928,1,1,1,0,0
5A1DE6E478EDD1F75964A1953F7E030ECAAB75059A58750201B29CF0C47B0226,7c0cab9c-3092-53d2-a561-29c56b62c888,2,2,2,2,3
5A55811D26052647CAA0C5A154FEC1DC7AB244EA80EF6E81162058989F26D72D,a4f6d29e-e2ec-5ad5-9468-9e2a749024f1,1,1,1,5,3
57A1A6FFF4E436A1FD066863DE86D328717023F0D441C737B76B4ADC663EBF70,5451f610-e58e-5058-8306-b0f44de6d43e,1,0,1,2,2
5A7108CF838A02452D4D851F86CAD17B7BB58FED93F3166E2E9F750D705D1469,dd01532d-1f04-55c9-abee-103ab32832ac,3,2,3,2,1
5A76818B6FD78A5A3C92DD92E564A8DD83B7FCB811C148F81B6B39EF6E4BBDEF,4d68ca96-0c88-554d-a6ed-266ad8a45243,1,0,1,3,3
5BAADAB4751DB99F506FA56F78CC6FEEA317A2F4C1C636F8A8C893567C990D00,9e6b75ac-c7ec-5ec3-aa9d-ba2abee5874a,1,0,1,2,1
5BAD554CD13E760C5A582B884C8C26FA14E6A56DB739978F5B037EA3A5D391D9,f9be369d-e705-5a5d-9c14-83b776760a14,4,0,4,0,0
5BB429F61693F27D579F26CEC788A7F371D82A47F83E4DBD838B9E57B2397069,3ad5cd3f-6b6d-5d39-9311-213845281e32,7,2,7,2,0
57F07B6ABB40AE39FDF83A00A48D9A034BB44FC98C80A03C19B7F8125DBB762D,b7702378-7f63-5f70-9d39-5d4892ab6a8b,2,2,2,5,0
57F79CBA629795814EB44C0A09CC337988A7D43311B84F732E08B86C8D596A79,55772bc5-a23c-5e1c-87c1-02f4aa268409,1,1,1,2,0
5AEC2F31E163038A9BF6DD8D83CA462DA3311A71C6EA7AFFC80C412B01D961AF,d680df37-92c5-5e65-a022-1c0d72902542,1,0,1,0,3
5BD1C8FC550DE29AAE20C0E695A98C3E67920BFA265F3D9F9023C3E3D0D76C42,e2c79f9e-2437-5c5b-bfdd-75ca61995d69,4,1,4,4,1
5910797B3395AEED8C27DAD9375149A4064643F329392C03DF6BC7F3657A6639,ce620be0-e28c-51ae-8063-8f477324785f,13,3,13,0,1
592E24466AE959C6787AFCC1EB094DE858A2BB8D2F9CB3CC29B207558D85BA8C,c0f31576-bc1c-5957-9baf-e7e21bd8060b,21,10,21,2,0
5946D820F14FF3770A8C208DB6A97AEBC9ED51CEA2CE77697C222218F37BB228,fef734e6-68b8-5e2a-aa96-bb0db39287a4,1,1,1,0,0
599AABF8ED3A5985A4FCAAC0A3967898E3D10024B2FE3FC8F388982B21852343,ddea3941-9597-5c98-a037-a39148d0e62f,3,3,3,5,0
599EB6AE62769FBF10BD91A46C9F8E015D0EA7B7788E40C6D95623C0401B9B48,ddb30914-630d-50d9-9aec-26a7d7e3ddaf,1,0,1,2,3
5BFFEA8768A578F6BA0456BB1EB71A17E56BF5CEE9925EEF444902A0F08296B8,36c54648-1a86-5bf8-ae0e-4cd3c0d3e8f3,11,4,11,2,1
5DE89813ECAFE0F68C7BAE261110A42EBE4740062C910B46736E46DC528C3282,cfb158b4-37f6-509f-aeb8-84aebd1d0820,1,1,1,5,2
5DF8E26482958508F2A46F6EEBF47ACA9844200232A4FDBB4599461C1AD3C2CE,cc69e829-7377-5637-b1cb-68c95874232f,2,1,2,5,0
5F6AFD0FF422BC0172F4327ECE5431F7D7A40A0327ED71A96B47F38377D76354,69d8c627-a35d-5299-bd98-da0dea1f0472,3,1,3,3,1
5FAE41847BDC61F641D521F2B8DCAF1D18ED7EDB7EEC4A0420DA1167D9454C0D,017c57d6-1d42-5235-a0e0-91b8554f0358,2,0,2,4,3
5E7B112491795738076CAE35045C55A6482BC59949F4256A7577279CBEE5054B,eadf84c7-48f3-5ba3-abe9-7f06bd84491b,11,1,11,4,3
5FD47D18F077BC78805306F36F8ADB33E34E524A27D339D6D126AF94FB7FD711,990883d8-ff4c-5d7b-b71f-fc55100a863d,5,0,5,3,1
6010D8D448C253CFF163FABAF0A09B7B08D5EB1D05FEAE0920E0B49895A23DCA,e095125b-4934-56d9-aecd-34db5d9086a8,2,1,2,5,0
602BF784FFD5FA16CA3BD8344B7685A854A78B75FABB59277F5681377CE1FAD4,e2b64bf4-8c4a-5ba6-9cce-349674cbacad,3,2,3,0,2
4DF142C4171062B96CA21F38E1A6E46B1CFF82378AE4117F39BAF306D791C089,339c9ad2-a6ca-5da7-9f34-db1244500064,1,0,1,5,3
618A1B297979C04C42038C317F3DCE0D7DDCECC582246356EE338626E109904F,85936539-e7da-59a1-81e9-35fdf67a20f7,1,1,1,5,1
5FD7DA527912FD59370FFDEEE1C894EC0A3F4C9A9A8841BBA5BB364713C1261D,135a8dd0-9b1c-5a5e-ac0a-33e052d5fb18,5,1,5,4,1
61B64EDF8D6F464D76CB16EC6DE06A11FBC9FE1CA86C6812B812411784F624D2,b1f7691b-e35e-576e-967b-55312a1cd03c,2,1,2,0,3
4EB4265849E10B5E03E8E9C32129F5AD128E942DA71D3401219C82187DA4215F,23f7a618-74b4-5e77-abfc-2e47ad419633,3,1,3,1,2
6215887CA030B754D3177D1DA625B9F15A3315328743FEB35C39C66B89496148,8b4dd106-cfe0-5353-a6e5-7424964a54bd,11,5,11,2,0
622B5037803CC22F7382DB333E0A1D92CF60A84B96C043DB3ABF1435F936D159,93e6ecf4-f505-5aca-a527-9b519e07f9da,1,1,1,3,3
62666D91113F959FEAE84E73B9D9B977BE20D62DAF68A6C252EC4203651E44D3,4bf84e61-77d9-54c1-8deb-da0029d16540,1,0,1,0,2
4F3389A8B0114CDBE4B20B7C8546FD823D3539B1D32A76C60B9B7765F3B860CB,d87b6717-af4d-5f91-9567-b32fdcc87c8a,10,6,10,1,1
609B1779D9670FB20D2D0E998D69EAE2BB8828490D6985B83A2004AA1C829141,2f8957b1-7ecf-5f40-8330-aeaec3e212f6,45,19,45,0,3
60B5E5C97154E0DFBDFEA22136A84D821E7C38A4D66AAC84455955752C4EB836,afccd5c3-d92b-5d26-b5eb-7e805fc5329a,1,0,1,3,1
4F8ED463EAB3BAD2DF72E48E96D85DE0BE98BBFAFE6DA454C816DB96AA788850,58d708dc-e57f-5e76-a8dd-fa728dcab6f7,1,1,1,3,0
4F911326752D60629B0DE3C700630733E08B8F262B749BA2F1F359405DE4177C,fa101536-e79a-5847-b6be-56253fe556f4,4,1,4,3,2
5029F649EE3A9B1821134FFCB198D6F72B80FDEF3F648B4D6B09CFD8F888759D,cb51248e-7f0c-558a-8504-c3f4b87d5791,1,0,1,1,0
61B7CEDDF716F3A573345B76CF626EE7B37701446E864B8EBE6DBD935473CCA5,c8423680-b375-5eb0-851a-89eac1288e7b,1,1,1,4,3
61CD56C71FF18F1A23CAF1A3CC6D44632A1D2314E3FFBAD8CFA329964DC13022,35bc3b03-7389-5704-b3be-33eb46bdaae0,1,1,1,5,1
508BB308D4CF44F59EDCE08610CBFDB3311D6AF1FA867DCCEE1B1BE9E5415F12,4009a0a8-9310-5f98-9997-3556b66eb9f4,9,4,9,5,2
6428866D8B73FA6E25FA2BB7D13E29904A6A46094F20478E6DCDA408A09E7F4E,9ee1de1c-7ba3-567b-8196-4a2386f368e0,9,6,9,0,3
5187BD6A9E40CC2DBA3A6457F7B8B5CE537B042FCAF43A8CA5CFE2B307831229,7671ca07-0644-544a-b2fb-4f5a4b72e34f,1,1,1,4,1
64BB24692329BDA965E40183A3F2EB540001CC81E2D3B25036CECF36680AB959,77c3719a-6402-51d9-93e5-03dac84cf5e7,1,0,1,1,3
630CDD9D531798D36E32F8E6811E2BF90E052ED8BF40764AC0B76961AC033BDF,b8103d3e-0d7e-5f91-9fe9-f00f5528d646,1,1,1,2,3
63316E00D3332E62899E3F0B1FADB41A27AD2B71C2CD09A70F22C1CFA475F8DA,8f28990a-4e1e-5eba-a817-79c23278dca2,25,12,25,2,2
64F64AD1CF9F793A7BCA9C4F26C5C139BD304DCF12EA2D13DF8FEC31EB7AF356,2de91e22-4084-5b6f-b817-eb47a795c371,2,1,2,4,0
6352F4DFA5A934898A4B5CF4077DB8D1DE2FCB88029BAD74CD0AA7907DAEED47,66c6ed56-ba81-5ca7-a4a4-6b6945d1adfe,9,4,9,1,0
635E05CE83A887DE76093C76B56160A600F2E07D40B02631AB890DC130B6AD44,1b654da9-fb15-5600-aa93-1a0f8b389566,1,0,1,2,3
63D95078335ACE8F9772DA3EE3835D29CDD256C78846E112A0B344216DE3D9AF,efad73a9-cd7b-5060-af49-8930d01a9b17,1,1,1,5,1
657AE6E3529944599DF1C27D4B69AD591773F855506436F8FC063B1935FAA921,5bc4541a-aed1-5568-be40-d2b9cca9bd97,1,0,1,5,1
642270AFF0604648EFB7E164D5A25712812B19FE064A17883FDC992CBA0D715B,2d2c1f06-13a8-5c2d-8ff8-2e2e1a031981,1,0,1,3,3
660D5CB567D0A4AECCC78B3240D7F8CCDBB9BC34F89A016AF11D859789B8202F,b50b7d57-81ff-57f8-ad1a-84d21a7c8995,7,3,7,3,1
661E52DD0C0B9A09100A92C2B9D41C99225F8CFCE3CEF3E20CB563A601848526,682f4348-1343-5942-a5e1-8664466f7fae,1,0,1,3,2
66C46A199077A86040F5B996FEB9EC86CA1A0DD52B65BDE07B90A243084845D7,a741aaa5-8dfd-5260-bc62-624679b89f97,3,2,3,0,0
539EFC1D6FC6495E0F00785679A19343EF5A4B5D7DBB8883152FE16E349AFEFF,89febd69-2b8e-5f78-b905-0bf622f939da,1,0,1,0,0
672225AE42F7F566FA5543EC54D1A79203C505F0EB97E3B0103D39F46BA8F6D9,c8c55a76-19bf-5a94-8d66-a5c9edba5c64,1,0,1,4,1
67AA219A75ED5AFA427D8064B703236AB5506AECE5084E0A0E34AAED3A906D6D,76514083-fd03-5e91-b309-5b33f4ccbbe2,1,0,1,2,0
54A6B495F6936B5A5F6DD9B07CB8D4BC56D76E1737D5F3ED8D42A4664DEAED7A,bd656179-3e08-586f-b088-57e2a3b46787,5,2,5,3,2
68A2784DDF6E95F8707F15BF09935E7C478F112687CE4DAD044A8B87D01B9E6A,75ba8104-bba1-5ff2-bf03-0bb1c1b0344b,2,0,2,2,3
67078DD8F5201240E0749930550B252684BC04D53EA54B966135D73E66085419,c74cd48d-a30d-5a6c-8d6b-a9da8a7fab4f,1,1,1,1,0
6708729DC2102EEC5EDEEB3A504F1D701E411F5A6CE8C426DC5413EF6C986820,c61621b6-c086-536b-9437-1cdae8c95b7f,6,3,6,1,2
695675D82F053E6BA1D59D65E2175B8D06DC8ACA95C3E8D520C2586DEF4E5402,f8ab1963-71ff-5fa0-b740-1ccef492b259,8,4,8,0,1
697F8050A49ABD2968E815D4EA38AB1209C63FE096AC9AE028909FF8277B8CFF,b4b785c1-e91b-54aa-bb84-2b52d44c6cd1,4,2,4,1,2
69BDE533CB6C22B3BC5F936070485E593CE6CD192E5626EC6E0E92C357EF071A,c0cbce96-71e8-56e8-9e7e-c55582ef8b9a,4,1,4,5,1
69DB0A5FE01CEEDC6D5FBF88B45FFC783F87598F2D9BBBF4294EFBA6F3551263,b70ce1ce-d388-50ed-a0f0-7f570fa86815,1,0,1,0,2
6A0B1DA11DCE2A409A96AFB1949C64FA207C3634719B605F227A302D7A8AB442,70ef5a7f-958d-56a7-a262-390bcf06217e,2,0,2,3,3
688187DFEBD725B51DE281F236E98A9C839820E177AC7A15FB89FDC6AD4F534C,6454b10c-4fd2-50ed-9941-6c76ce4b4d3a,2,1,2,3,1
68DED856492E89A0C1AB85E0F13D65B4BA1F26E41F5BA1594020737C9EADE395,0d91abaa-c860-5e9e-86a6-ab2c303ec586,5,2,5,4,2
6AD3E6F77EA4F4E1A7D4CCEF3EF22EDFBD512F25F8A65A68535C41DA0A18A600,51ccc0d6-78d9-5a58-bf31-70fffd107211,10,3,10,1,1
6ADC3944968F6D4BCC0A911477F0ABCC1BCC6707AE5B425942C1085FBC5842F5,c22dad79-d8a9-5092-9ee1-d3af122c0ea5,4,1,4,4,2
693B82C3CC4BE9DEF96EE871CFFE1DCA7F650A7C25BF08F7A46035E6E1A66E15,4695b928-b927-5736-aede-12c4b26b372c,2,0,2,1,3
696D23C194D47145EAC02E0002482760DE51CC3E09D99EBD141A07DB3E95037D,be951d06-24b0-5e40-ab27-f4c4b32c40af,1,0,1,4,3
696FDD188E0DB57DB0E446BC8E15AE6D61E94D66E70294511595971670E8AE4A,b4af0abd-9aea-5034-bda2-83bf240dd6c8,1,0,1,0,1
6B8DCA8CE6AC7D0851973E99E44EA27A5610D921F7195BEC60260545B19595D4,0981c03f-5f98-5bf0-96c3-f6a1f16aca79,2,1,2,2,3
5572A0AA198C93CDD4EF111F5A56C089AE6348A402410B63F404ABB73F26008A,e80e0c28-1e3f-52eb-86bd-1fa45b690c58,1,0,1,0,1
6AB44417EB530989A72800648ECA2AC96763426D5D754AD4337CCCEDCF242CD5,fb87abd0-741a-512c-866c-b55181425e40,7,2,7,1,0
5D0EF7CC346E3B8782AA48654A75DF25939F6518C4AA8CF0C53AC89A08A2B815,33dd1040-af03-52cc-a4ca-1bec0c657586,2,1,2,5,0
6B4A7F7DD5BB5F64AAC3E7B71EC23E8257430AF3BC7ACB1227930FB9B333BFA9,66ee4dda-b05a-58c2-a5ce-6e6b6e83769f,1,0,1,3,2
5D5D6D21CB94F01732B226360DA0B2EB56495F94DB69F6F1A181DFC06E3CB421,5dd962dd-9925-56c9-95f7-cd3ec661c8f4,3,2,3,3,3
6BCA9AA6840BB82595497D0675D86411B78F4E92119B5233FAA832482337DE4B,600d2ef5-3c81-5397-9072-693a74b7afdd,1,0,1,0,0
6D909AB4966D0E32913C30E280D824DD07D5FC0F963514030A29924BBF2C14F9,dc174255-a5bb-5c00-b1f7-197bdbb6404f,3,0,3,3,3
56A896401905C54D9E1E304B86F407EC90AA532DB82BE2E45C26E176E532C0DF,5d090947-89b5-5316-bbc4-de05578192dd,1,0,1,4,3
6C7CDB52FE644525917C42585492178BCEBCB6E07D4D07DFCF9B41ED5FFCD1CD,69b61aff-d1b0-5183-a9ef-d5e571369d55,1,0,1,1,2
57260599D00530189D57E40168ABBD4328059377DF56E36ECD00DD6CAAC3E3E5,5cf0ad20-a4ac-5900-9cac-db3fb46272a8,4,1,4,4,1
57967667FCAA8408C263510652F42B8840A9B45BEDAA37862B3B1495E226877C,2b101319-6662-5e7b-95ac-008f03345e4f,19,9,19,0,1
57C8D72EC08F0EB8E775CB28A1B5FD7B378BAA7191AC27A9374BAAF532837C3B,74487ab2-d3e4-5f5b-a84c-49b90ba82011,1,1,1,1,3
5EE6904DD0A95F75AFB07D641502A02E9687B5A0348954ACA7052A899D864C37,dd5dbd8f-e79c-572d-bc9f-49014279dcb3,4,1,4,0,1
5EF3BEA90A9DEE9833288E61E9FAEE660E660B33F49B66BE6F8003C0A256D287,2bf84442-37e6-5d99-b835-4d64c784e775,1,0,1,4,1
6DB95CCB0033E00A696E55DDBDD9D013416EEB0C46D129BABB89E1AFF09CD2B6,2f6b5df2-31f1-5ece-b450-57babbaa47cf,9,5,9,4,1
582B98A5C5B68C00863B51933FEA0336F8CED3779A20C912C6463E0FCC37D805,5c79000d-38a7-57ba-8f10-6fef6eeb346a,8,5,8,3,0
6DCF2D042209FAAE2D027568F72C0DA64CDBF79FDA43EB4B50230C80D5F00D96,4bbe73e8-f234-503f-bbe6-aef9eef1a69b,1,1,1,3,3
6DD78865AE7E0D080A03A40B98639BE6BFBB5814A2449915AF44FFFA15967648,86d0ab98-5f3d-5b39-8039-96a9e0c57c64,5,2,5,4,2
6DDD5CC324F415F7488DDE1A4294E34AD72E76E4EBD6648662E9CAC633E01F23,e2b59d01-c2a5-5607-a521-14603103b9f1,17,6,17,2,2
6F7A12B121A67149DB8248327A977BE89568D277DC59CF1526F011D8EF4E315D,c7301608-f5f5-5624-bed0-7084f3279652,1,1,1,1,0
59042DC1DDA8AC7D4DC8CEE2FE4BA49F8AFAFE2B1A3CD7BE221011CC12CD8635,55c785da-99fb-543f-a6f6-c9b4748c13ee,7,3,7,1,1
60721971C48CD984620567E719F152BB3A892338A73AA9E80FEAB603D35DAAB9,9a4a7334-9645-546b-83e9-457611bd15fb,3,2,3,2,3
6F4383AF929E07AED4C8BFC2324E39D5880608BB6CCDF3BD1C70EFF9E55EE518,7c2ac6c2-640c-5d4d-871d-6bced256e603,2,1,2,2,3
59BB3AA460EA579039BCB01372C40611759B9B23888F5326623D3B6B4629225C,87955824-a94b-55ff-91ef-52724635a5ce,3,1,3,2,0
61375FA2CFF41D3F54B41868CC2D46C4E83A20DEAD1BAB1457C30C5E0BCD4B82,c4df87ae-255c-541f-a742-9e2488e1942e,1,0,1,0,0
7043A1A4700F7729E660520958F7F0FC4E7F6BECDCAE94D1E10BA4BF6C561246,ee96da13-10b0-5c00-bbb2-410ffd518f9c,1,0,1,2,1
5A932BD5FB6AC94E5EEA9529A83259D6066931CB52A23FA30FAF3691EC80799C,930b3d42-8a19-5cf7-af65-8d39a533afbe,46,22,46,3,0
71E0FE6327AD08286EB3ABB1C912A3780A2520D528B3E0F939D81837E71A43C2,3a58d219-9b24-5da7-bdc2-cd5623cc41c5,6,2,6,3,2
722CC94E056454A617509B55DBCDFC17848F4FA1FEE2C76C46AAB8ADC3E611A0,7d9e60dc-b417-558c-b651-ee1dbd035781,2,2,2,4,3
62B75A9A5A8B98BAFD38338E1D032C176B11E42B79509131FD510DAB9C0952CA,26228125-b02e-5eff-b1b8-4740842af796,25,10,25,4,2
724F5C3511711B1B7D54F6695D4E75F9FFDB80CF219943DB9636E83D861AB365,3c2ef5a1-fb37-5d8e-b75f-3a2057cf0893,1,1,1,3,3
7160B71EE64877F084C43994152B74EB2383A45A006ADEDF89C70E7257FE17F9,db39cf6d-af0d-5801-aa22-afcd82910c90,2,1,2,1,2
7262F5AB173E254D512D45852A16B365ACBB92DD80E0642285D2321F8509ED76,31f40aa1-6e50-5844-9055-fdcc8d8c22ac,1,1,1,4,1
716FA695A6C0BB79FE27CD4F50C9BCFE74DB3E967DE01091D5240816ECB2620A,390e49bb-554e-53d1-8370-e3939ed92227,2,0,2,2,3
71B33243B27B4176621E3C445153F650C85E5B382F34CC5F634D33C9F41FACAC,c8b33d84-8493-5693-83fb-8c95828d807f,1,0,1,0,1
73DB0AF2F683281AAD050A778D009C877A2D9F13D0A0775D7F0F0D6D8DA05950,813aa3f3-b166-5e27-9a08-46ca6596dc11,1,1,1,4,3
5D2BE1D31B6B28EFA5717C5D1AD34BB922B1081BE892C6D90F8FFCDF0584AE8C,d8962766-ed33-541b-95dc-4c4e5c33082d,5,2,5,4,1
732DBE5B51401E2876D1E8CE4AA3B6D32BD48E2093C07B32EA3544AC555A4D1A,b06db95a-6b3b-5de7-85f2-6eaccf6264f1,5,0,5,1,2
5D716E0C2F08DD4D801179527082F152E5552A5D080F48EAB6C836BA7B1D1304,696d7398-9d5a-525f-bd3c-54682752c573,18,3,18,5,3
5D787AF872BCC14CE2584BE40B4DA0F935562EB8CDC0F0DD72F905CEEE1AE10F,b6fd8fbe-be58-5012-9b34-265dbca4a798,5,3,5,3,3
734DBCCE7B37FF255843691428B31BEAA2BC696F82A105464A22067728A467A6,5721597d-7df9-51d0-a084-f8b59c52e9af,2,1,2,3,2
5DD826D25E3652C6EA2D3584172CC5D0874890A146367A9DE08CD817BF3AC964,9fa57f76-2aaf-5ab4-90bb-a818209e72f1,1,0,1,4,3
73B3522ECE3C7D7637A2A8C15251B6DAC9979DE9ADBC3CB912E317EB15312C83,268b9070-4d72-5b75-b1a8-826e59649565,1,0,1,2,1
74C1EE79D873EDB5EF00D56C9BC6AA06BC861F1FA252166C5EACFC1C2B2AB723,97ae33f9-ce73-559d-94cd-f3249e3e2489,3,3,3,5,2
